GENEID	X97	X99	X100	X103	X104	X105	X108	X109	X110	X111	X113	X114	X115	X116	X117	X118	X119	X120	X122	X123	X124	X125	X127	X131	X132	X133	X134	X135	X137	X138	X141	X143	X144	X148	X149	X150	X152	X153	X154	X155	X156	X158	X159	X160	X163	X164	X165	X167	X168	X169	X170	X173	X175	X176	X178	X179	X180	X181	X182	X183	X184	X185	X187	X188	X189	X191	X192
Dad1	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Dag1	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	1.00012209018435	4.00195439749781	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Dapk1	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Dbi	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Dclk1	9.00990220315199	24.0705883708827	0	10.0122269359159	3.00109916954915	0	0	0	3.00109916954915	9.00990220315199	2.00048844025395	9.00990220315199	1.00012209018435	0	1.00012209018435	15.0275330602518	1.00012209018435	16.0313316193744	1.00012209018435	4.00195439749781	34.1418990756402	1.00012209018435	0	0	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	0	0	8.00782268745052	0	15.0275330602518	0	0	0	0	0	0	14.0239804397716	1.00012209018435	21.0540177177831	7.00598826885697	9.00990220315199	9.00990220315199	8.00782268745052	0	3.00109916954915	8.00782268745052	0	10.0122269359159	1.00012209018435	0	0	3.00109916954915	5.00305424361532	0	0	4.00195439749781	4.00195439749781	1.00012209018435	0	0	0	9.00990220315199	5.00305424361532	0
Dcn	20.048987655079	5.00305424361532	0	2.00048844025395	0	0	0	0	31.1179048445245	11.0147970057849	14.0239804397716	20.048987655079	0	1.00012209018435	0	9.00990220315199	0	9.00990220315199	0	2.00048844025395	21.0540177177831	0	2.00048844025395	0	40.1965934523377	0	1.00012209018435	17.0353762377124	0	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	43.22730021288	0	0	3.00109916954915	0	13.0206736374495	1.00012209018435	3.00109916954915	32.1256548803621	14.0239804397716	0	61.4587843186464	9.00990220315199	0	4.00195439749781	36.1591362501238	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	25.0766058142306	37.1681275103067	0
Ddit3	0	0	0	0	0	0	0	0	8.00782268745052	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0
Ddr2	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	0
Ddx17	3.00109916954915	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0
Ddx3x	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	0	2.00048844025395	6.00439882750478	6.00439882750478	3.00109916954915	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	12.0176125328898	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0
Ddx3y	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0
Ddx46	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0
Ddx5	4.00195439749781	5.00305424361532	6.00439882750478	0	4.00195439749781	0	0	0	4.00195439749781	4.00195439749781	1.00012209018435	9.00990220315199	0	0	11.0147970057849	6.00439882750478	5.00305424361532	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	5.00305424361532	0	0	6.00439882750478	0	3.00109916954915	7.00598826885697	5.00305424361532	1.00012209018435	7.00598826885697	4.00195439749781	5.00305424361532	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	0	2.00048844025395	4.00195439749781	0	0	8.00782268745052	6.00439882750478	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	5.00305424361532	7.00598826885697	4.00195439749781	1.00012209018435	0	6.00439882750478	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	5.00305424361532	4.00195439749781	2.00048844025395	9.00990220315199	0
Ddx50	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435
Dek	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	9.00990220315199	0	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	0	8.00782268745052	7.00598826885697	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	16.0313316193744	1.00012209018435	0	11.0147970057849
Deptor	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	0	4.00195439749781	0	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	5.00305424361532	0	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0
Des	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0
Diaph2	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	0
Dlc1	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	2.00048844025395	0	0	3.00109916954915	0
Dlk1	0	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	0
Dnaja1	7.00598826885697	2.00048844025395	4.00195439749781	0	3.00109916954915	0	2.00048844025395	0	9.00990220315199	1.00012209018435	1.00012209018435	3.00109916954915	0	0	5.00305424361532	2.00048844025395	4.00195439749781	4.00195439749781	8.00782268745052	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	0	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	2.00048844025395	13.0206736374495	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	2.00048844025395	8.00782268745052	4.00195439749781	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	4.00195439749781	0	5.00305424361532	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	8.00782268745052	0
Dnajb1	9.00990220315199	0	1.00012209018435	0	1.00012209018435	0	0	0	15.0275330602518	0	0	3.00109916954915	0	1.00012209018435	10.0122269359159	27.0893822675098	0	2.00048844025395	4.00195439749781	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	0	11.0147970057849	0	1.00012209018435	0	31.1179048445245	0	0	0	0	0	8.00782268745052	2.00048844025395	0	2.00048844025395	7.00598826885697	0	0	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	19.0442041347699	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	11.0147970057849	1.00012209018435
Dnajb4	13.0206736374495	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435
Dnajc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	8.00782268745052	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Dnajc9	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0
Dntt	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	12.0176125328898	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0
Dock6	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	6.00439882750478	0	0	0	0
Dpp10	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435
Dpysl3	5.00305424361532	2.00048844025395	0	0	0	0	0	0	4.00195439749781	5.00305424361532	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	0	3.00109916954915	0	0
Dram1	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	6.00439882750478	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0
Dsc2	0	9.00990220315199	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	6.00439882750478	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	8.00782268745052	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	9.00990220315199	0	0	0	0	0	0	0	0
Dsc3	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	11.0147970057849	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	6.00439882750478	8.00782268745052	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	6.00439882750478	0	0	0	0	0	0	0	0
Dtx4	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0
Dusp1	18.0396670359275	2.00048844025395	16.0313316193744	0	35.1503934793561	0	0	0	14.0239804397716	4.00195439749781	1.00012209018435	7.00598826885697	1.00012209018435	0	2.00048844025395	6.00439882750478	3.00109916954915	4.00195439749781	7.00598826885697	0	8.00782268745052	0	1.00012209018435	3.00109916954915	10.0122269359159	3.00109916954915	0	15.0275330602518	0	1.00012209018435	9.00990220315199	0	11.0147970057849	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	24.0705883708827	21.0540177177831	7.00598826885697	0	1.00012209018435	0	0	8.00782268745052	0	29.1031482864402	6.00439882750478	0	0	4.00195439749781	0	0	0	6.00439882750478	9.00990220315199	4.00195439749781	0	10.0122269359159	3.00109916954915	0	1.00012209018435	0
Dusp2	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	9.00990220315199	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0
Dynll1	1.00012209018435	8.00782268745052	3.00109916954915	0	8.00782268745052	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	8.00782268745052	3.00109916954915	4.00195439749781	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435
E030032P16Rik	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	0
E2f2	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0
E430021H15Rik	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Ebf1	2.00048844025395	14.0239804397716	2.00048844025395	0	5.00305424361532	0	0	0	10.0122269359159	0	2.00048844025395	4.00195439749781	0	0	8.00782268745052	5.00305424361532	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	7.00598826885697	3.00109916954915	0	2.00048844025395	4.00195439749781	1.00012209018435	14.0239804397716	0	0	3.00109916954915	8.00782268745052	2.00048844025395	3.00109916954915	0	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	0	3.00109916954915	5.00305424361532	1.00012209018435	8.00782268745052	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	3.00109916954915	5.00305424361532	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0
Ecm2	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	4.00195439749781	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Ednra	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0
Ednrb	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	0	0	0	0
Eea1	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0
Eef1a1	22.0592944438992	42.2168154415037	9.00990220315199	22.0592944438992	9.00990220315199	0	15.0275330602518	0	17.0353762377124	20.048987655079	16.0313316193744	21.0540177177831	2.00048844025395	1.00012209018435	21.0540177177831	26.0828704059517	43.22730021288	34.1418990756402	41.2065798956254	54.3591168236642	19.0442041347699	15.0275330602518	4.00195439749781	3.00109916954915	6.00439882750478	11.0147970057849	20.048987655079	23.0648179545339	4.00195439749781	10.0122269359159	13.0206736374495	13.0206736374495	15.0275330602518	40.1965934523377	6.00439882750478	11.0147970057849	13.0206736374495	19.0442041347699	12.0176125328898	37.1681275103067	0	43.22730021288	14.0239804397716	23.0648179545339	6.00439882750478	13.0206736374495	3.00109916954915	21.0540177177831	27.0893822675098	27.0893822675098	26.0828704059517	10.0122269359159	12.0176125328898	0	11.0147970057849	17.0353762377124	9.00990220315199	36.1591362501238	29.1031482864402	8.00782268745052	15.0275330602518	12.0176125328898	34.1418990756402	12.0176125328898	24.0705883708827	16.0313316193744	5.00305424361532
Eef1b2	2.00048844025395	11.0147970057849	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915	7.00598826885697	10.0122269359159	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	4.00195439749781	0	0	2.00048844025395	9.00990220315199	3.00109916954915	7.00598826885697	5.00305424361532	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	0	10.0122269359159	7.00598826885697	5.00305424361532	3.00109916954915	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	8.00782268745052	1.00012209018435	2.00048844025395
