GENEID	X1	X2	X3	X4	X5	X8	X9	X11	X13	X16	X18	X19	X20	X21	X23	X24	X25	X26	X27	X28	X32	X33	X37	X38	X39	X40	X41	X43	X45	X48	X49	X50	X52	X53	X54	X56	X60	X61	X62	X64	X65	X66	X69	X70	X71	X72	X74	X76	X78	X79	X80	X81	X86	X91	X92
Adamts10	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamts15	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamts2	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0
Adamts4	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	10.0122269359159	12.0176125328898	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0
Adamts5	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0
Adcyap1r1	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435
Adgrl4	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	6.00439882750478	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532
Adh1	0	0	0	0	0	0	0	0	0	3.00109916954915	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Adra2a	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0
Aebp1	0	0	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	26.0828704059517	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	8.00782268745052	0	7.00598826885697	0	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	12.0176125328898	1.00012209018435	0	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	2.00048844025395	0	16.0313316193744	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Ahcyl1	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0
Ahnak	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	1.00012209018435	9.00990220315199	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	0	9.00990220315199	6.00439882750478	4.00195439749781	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	10.0122269359159	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Akap12	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435
Akap2	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	2.00048844025395	2.00048844025395	0	6.00439882750478	1.00012209018435	5.00305424361532	7.00598826885697	0	0	0	0	0	0	0	0	0	0	5.00305424361532	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395
Alas1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0
Aldoa	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0	0	0	5.00305424361532	5.00305424361532	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395
Amotl2	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	15.0275330602518	1.00012209018435	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0
Angptl2	0	0	0	0	0	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	0	2.00048844025395	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0
Angptl4	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	11.0147970057849	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0
Ano1	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	7.00598826885697	0	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0
Anp32b	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435
Anxa1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	14.0239804397716	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	12.0176125328898	0	1.00012209018435	5.00305424361532	0	0	3.00109916954915	6.00439882750478	0	10.0122269359159	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	6.00439882750478	3.00109916954915
Anxa2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	4.00195439749781	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Anxa5	0	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	19.0442041347699	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915
Anxa6	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Aoc3	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0
Ap2m1	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395
Ap3d1	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0
Aplp2	8.00782268745052	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435
Apoe	29.1031482864402	1.00012209018435	0	6.00439882750478	1.00012209018435	52.332898627509	1.00012209018435	1.00012209018435	1.00012209018435	136.240904031631	2.00048844025395	217.683301614093	2.00048844025395	0	2.00048844025395	5.00305424361532	0	9.00990220315199	2.00048844025395	12.0176125328898	9.00990220315199	37.1681275103067	4.00195439749781	143.484053576046	1.00012209018435	164.249624034673	12.0176125328898	1.00012209018435	2.00048844025395	22.0592944438992	25.0766058142306	2.00048844025395	25.0766058142306	1.00012209018435	4.00195439749781	76.7139229953105	0	0	1.00012209018435	1.00012209018435	5.00305424361532	176.759687208105	5.00305424361532	58.4145626995135	5.00305424361532	300.777958863868	10.0122269359159	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915
