GENEID	X97	X100	X101	X103	X105	X106	X108	X111	X112	X114	X116	X117	X119	X121	X122	X125	X126	X131	X132	X134	X135	X137	X139	X143	X144	X145	X149	X155	X156	X157	X158	X159	X161	X162	X165	X167	X168	X169	X170	X171	X172	X173	X174	X176	X177	X178	X181	X182	X183	X186	X188	X189	X191	X192
Abi3bp	0	0	0	0	3.00109916954915	0	0	1.00012209018435	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395
Acot2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acta2	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	8.00782268745052	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915
Actb	1.00012209018435	1.00012209018435	13.0206736374495	6.00439882750478	8.00782268745052	18.0396670359275	6.00439882750478	32.1256548803621	12.0176125328898	1.00012209018435	8.00782268745052	9.00990220315199	8.00782268745052	9.00990220315199	39.186855988824	4.00195439749781	19.0442041347699	6.00439882750478	3.00109916954915	7.00598826885697	10.0122269359159	25.0766058142306	58.4145626995135	5.00305424361532	0	83.8524782691409	3.00109916954915	47.2717340146999	14.0239804397716	3.00109916954915	3.00109916954915	13.0206736374495	12.0176125328898	11.0147970057849	18.0396670359275	2.00048844025395	7.00598826885697	8.00782268745052	11.0147970057849	17.0353762377124	50.3076822698104	2.00048844025395	8.00782268745052	36.1591362501238	17.0353762377124	5.00305424361532	14.0239804397716	10.0122269359159	5.00305424361532	20.048987655079	1.00012209018435	1.00012209018435	7.00598826885697	24.0705883708827
Actg1	0	0	6.00439882750478	0	3.00109916954915	7.00598826885697	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	8.00782268745052	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	20.048987655079	0	14.0239804397716	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	9.00990220315199	0	1.00012209018435	14.0239804397716	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	6.00439882750478	0	9.00990220315199
Actn1	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435
Actn4	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395
Actr3	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435
Adamts1	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	11.0147970057849	19.0442041347699	6.00439882750478	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	15.0275330602518	1.00012209018435	1.00012209018435	10.0122269359159	5.00305424361532	0	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	11.0147970057849	0	1.00012209018435	8.00782268745052	2.00048844025395	2.00048844025395	4.00195439749781	5.00305424361532	13.0206736374495
Adamts4	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Adamts9	0	0	0	0	0	1.00012209018435	1.00012209018435	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Adgrl4	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0
Adh1	0	0	0	4.00195439749781	6.00439882750478	0	1.00012209018435	4.00195439749781	12.0176125328898	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	7.00598826885697	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	9.00990220315199	0	0	0	1.00012209018435
Adm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0
Aebp1	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	6.00439882750478	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	12.0176125328898	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	3.00109916954915
Ahnak	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	0	1.00012209018435	5.00305424361532	0	6.00439882750478	4.00195439749781	2.00048844025395	16.0313316193744	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	8.00782268745052	5.00305424361532	0	6.00439882750478	2.00048844025395	5.00305424361532
Akap2	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	9.00990220315199	74.6766188001131	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	17.0353762377124
Aldh2	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	5.00305424361532	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915
Amotl2	0	0	6.00439882750478	0	4.00195439749781	0	3.00109916954915	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	14.0239804397716	5.00305424361532	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0
Angptl2	0	0	0	3.00109916954915	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	8.00782268745052	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395
Angptl4	0	0	10.0122269359159	3.00109916954915	8.00782268745052	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	7.00598826885697	3.00109916954915	0	7.00598826885697	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	3.00109916954915	3.00109916954915	13.0206736374495	0	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	8.00782268745052	0	1.00012209018435	2.00048844025395	1.00012209018435
Ankhd1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435
Ankrd11	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	5.00305424361532	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435
Ankrd17	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435
Ano1	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915
Anxa1	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	14.0239804397716	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Anxa5	0	0	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	11.0147970057849	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435
Ap2m1	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Aplp2	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	0	11.0147970057849	0	0	2.00048844025395	0	13.0206736374495	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915
Apoe	4.00195439749781	20.048987655079	70.6050478883099	48.283466760365	49.2954494708865	6.00439882750478	35.1503934793561	58.4145626995135	169.457507762327	32.1256548803621	34.1418990756402	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	10.0122269359159	63.4895230811159	4.00195439749781	13.0206736374495	86.9156717311133	49.2954494708865	0	5.00305424361532	1.00012209018435	33.1336529167031	2.00048844025395	22.0592944438992	10.0122269359159	43.22730021288	1.00012209018435	7.00598826885697	26.0828704059517	1.00012209018435	108.422409477886	0	15.0275330602518	12.0176125328898	15.0275330602518	0	18.0396670359275	1.00012209018435	26.0828704059517	0	7.00598826885697	5.00305424361532	29.1031482864402	0	1.00012209018435	39.186855988824	144.519835602049	3.00109916954915	16.0313316193744	5.00305424361532	64.505270141498
Apold1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	0
App	0	0	10.0122269359159	3.00109916954915	3.00109916954915	6.00439882750478	3.00109916954915	10.0122269359159	13.0206736374495	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	8.00782268745052	0	0	8.00782268745052	2.00048844025395	1.00012209018435	16.0313316193744	0	0	1.00012209018435	5.00305424361532	14.0239804397716	2.00048844025395	0	2.00048844025395	4.00195439749781	0	4.00195439749781	0	2.00048844025395	5.00305424361532	3.00109916954915	0	4.00195439749781	6.00439882750478	2.00048844025395	0	4.00195439749781	0	5.00305424361532	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	0	13.0206736374495
Aqp1	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0
Arap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Arf1	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	1.00012209018435	1.00012209018435
Arf4	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	10.0122269359159	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435
Arhgap29	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	8.00782268745052	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395
Arhgap42	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0
Arhgdia	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0
Arhgef7	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0
Arid4b	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Arid5b	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Arl6ip1	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	9.00990220315199	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Arpc1b	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	7.00598826885697	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0	2.00048844025395	9.00990220315199	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395
Arpc2	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395
Arpc5	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	8.00782268745052	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	7.00598826885697	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435
Aspn	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0
