GENEID	X2	X4	X5	X6	X7	X8	X12	X14	X15	X23	X24	X26	X27	X28	X31	X32	X35	X37	X40	X42	X44	X45	X46	X47	X48	X49	X53	X54	X56	X62	X63	X64	X65	X71	X72	X78	X79	X80	X81	X84	X86	X87	X88	X94	X96
Abca1	7.00598826885697	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	9.00990220315199	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	10.0122269359159	1.00012209018435	1.00012209018435	3.00109916954915	0	0	6.00439882750478	0	1.00012209018435	0	2.00048844025395	7.00598826885697	2.00048844025395	0	0	1.00012209018435	0	9.00990220315199	2.00048844025395	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	6.00439882750478	1.00012209018435	0	3.00109916954915
Abcc9	7.00598826885697	0	3.00109916954915	0	0	5.00305424361532	5.00305424361532	1.00012209018435	8.00782268745052	1.00012209018435	0	4.00195439749781	4.00195439749781	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	8.00782268745052	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532	6.00439882750478	0	0	0	0	12.0176125328898	0	6.00439882750478	2.00048844025395	2.00048844025395	6.00439882750478	7.00598826885697
Abhd17b	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	0
Abhd4	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	0	5.00305424361532	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0
Abi2	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0
Ablim1	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	8.00782268745052	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0
Acadl	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	0
Ackr4	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acta2	13.0206736374495	1.00012209018435	0	9.00990220315199	1.00012209018435	0	1.00012209018435	7.00598826885697	5.00305424361532	5.00305424361532	1.00012209018435	0	6.00439882750478	2.00048844025395	2.00048844025395	0	9.00990220315199	1.00012209018435	0	0	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	38.1773673823587	1.00012209018435	4.00195439749781	13.0206736374495	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435
Actb	47.2717340146999	38.1773673823587	7.00598826885697	76.7139229953105	39.186855988824	7.00598826885697	24.0705883708827	25.0766058142306	16.0313316193744	45.2490179242113	22.0592944438992	17.0353762377124	45.2490179242113	55.3726019210037	36.1591362501238	25.0766058142306	25.0766058142306	28.0961415204583	26.0828704059517	17.0353762377124	5.00305424361532	21.0540177177831	25.0766058142306	13.0206736374495	53.3458824338344	15.0275330602518	15.0275330602518	14.0239804397716	28.0961415204583	40.1965934523377	38.1773673823587	0	27.0893822675098	9.00990220315199	14.0239804397716	33.1336529167031	13.0206736374495	15.0275330602518	21.0540177177831	53.3458824338344	5.00305424361532	14.0239804397716	5.00305424361532	36.1591362501238	11.0147970057849
Actg1	14.0239804397716	5.00305424361532	1.00012209018435	22.0592944438992	3.00109916954915	1.00012209018435	4.00195439749781	14.0239804397716	4.00195439749781	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	10.0122269359159	0	3.00109916954915	1.00012209018435	7.00598826885697	9.00990220315199	2.00048844025395	5.00305424361532	9.00990220315199	1.00012209018435	0	10.0122269359159	5.00305424361532	2.00048844025395	2.00048844025395	6.00439882750478	31.1179048445245	5.00305424361532	0	6.00439882750478	6.00439882750478	2.00048844025395	17.0353762377124	6.00439882750478	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435
Actn1	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	3.00109916954915	0	5.00305424361532	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Actn4	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	5.00305424361532	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	9.00990220315199	2.00048844025395	1.00012209018435	0	5.00305424361532	4.00195439749781	3.00109916954915	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0
Actr3	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0
Adam12	3.00109916954915	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	5.00305424361532
Adamts1	24.0705883708827	0	12.0176125328898	0	0	6.00439882750478	0	0	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	11.0147970057849	0	0	0	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	15.0275330602518	1.00012209018435	0	0	1.00012209018435	0	0	19.0442041347699	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	8.00782268745052
Adamts2	0	0	1.00012209018435	2.00048844025395	0	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395
Adamts20	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Adamts5	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435
Add1	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435
Add3	2.00048844025395	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0
Adh1	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	15.0275330602518	5.00305424361532	1.00012209018435	0	3.00109916954915
Adm	0	0	2.00048844025395	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	5.00305424361532	0	0
Adra2a	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	2.00048844025395	12.0176125328898	0	0	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	8.00782268745052	0	0	1.00012209018435	2.00048844025395	10.0122269359159	0	0	0	0	0	5.00305424361532
Agfg1	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Ago2	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Agrn	0	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Agtr1a	2.00048844025395	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	2.00048844025395
Agtr2	8.00782268745052	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0206736374495	0	0	4.00195439749781	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	0
Ahnak	12.0176125328898	0	6.00439882750478	4.00195439749781	2.00048844025395	0	0	2.00048844025395	5.00305424361532	9.00990220315199	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	5.00305424361532	2.00048844025395	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	0	6.00439882750478	4.00195439749781	8.00782268745052	1.00012209018435	3.00109916954915	5.00305424361532	0	0	2.00048844025395	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	7.00598826885697
Ahr	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0
Akap12	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	8.00782268745052	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435
Akap2	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	6.00439882750478	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	12.0176125328898
Akr1a1	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	0	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781
Aldh2	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395
Aldoa	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	5.00305424361532	0	1.00012209018435	0	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915
Amotl1	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	7.00598826885697	1.00012209018435	0	0	9.00990220315199	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0
Amotl2	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	8.00782268745052	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	5.00305424361532	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0
Anapc5	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	7.00598826885697	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0
Angptl2	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	8.00782268745052
Angptl4	5.00305424361532	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	0
Ankrd11	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435
Ankrd12	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	6.00439882750478	0	0	0	0	0
Ankrd17	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0
Ankrd29	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Ano1	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0
Anxa1	3.00109916954915	0	0	0	0	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395
Anxa5	3.00109916954915	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0
Aoc3	6.00439882750478	0	2.00048844025395	1.00012209018435	0	6.00439882750478	2.00048844025395	5.00305424361532	2.00048844025395	9.00990220315199	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	8.00782268745052	0	0	1.00012209018435	2.00048844025395	12.0176125328898	4.00195439749781	0	4.00195439749781	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	0	6.00439882750478	0	3.00109916954915	2.00048844025395	1.00012209018435
Ap2m1	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435
