GENEID	X1	X3	X4	X5	X6	X7	X8	X9	X10	X12	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X29	X31	X32	X34	X35	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X49	X50	X51	X52	X53	X54	X55	X57	X58	X59	X60	X61	X63	X64	X65	X66	X67	X69	X70	X71	X72	X73	X74	X75	X76	X77	X80	X81	X82	X83	X84	X85	X86	X87	X89	X90	X91	X92	X93	X94	X95
2810474O19Rik	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395
4632432E15Rik	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
4933411E06Rik	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	4.00195439749781	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0
4933415A04Rik	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0
8430408G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1503934793561	0	0	0	0	0	0	0	0	0
9930111J21Rik1	0	3.00109916954915	5.00305424361532	4.00195439749781	17.0353762377124	3.00109916954915	0	4.00195439749781	1.00012209018435	7.00598826885697	3.00109916954915	0	3.00109916954915	7.00598826885697	10.0122269359159	8.00782268745052	4.00195439749781	0	1.00012209018435	2.00048844025395	3.00109916954915	0	5.00305424361532	0	1.00012209018435	5.00305424361532	7.00598826885697	33.1336529167031	3.00109916954915	1.00012209018435	52.332898627509	0	8.00782268745052	38.1773673823587	3.00109916954915	0	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	17.0353762377124	7.00598826885697	0	6.00439882750478	1.00012209018435	2.00048844025395	10.0122269359159	5.00305424361532	4.00195439749781	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	7.00598826885697	3.00109916954915	2.00048844025395	7.00598826885697	5.00305424361532	2.00048844025395	5.00305424361532	1.00012209018435	12.0176125328898	8.00782268745052	8.00782268745052	2.00048844025395	3.00109916954915	2.00048844025395	0	11.0147970057849	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	0	0
A430073D23Rik	0	3.00109916954915	3.00109916954915	4.00195439749781	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	10.0122269359159	3.00109916954915	2.00048844025395	7.00598826885697	13.0206736374495	9.00990220315199	0	1.00012209018435	0	1.00012209018435	6.00439882750478	8.00782268745052	7.00598826885697	3.00109916954915	1.00012209018435	2.00048844025395	0	11.0147970057849	37.1681275103067	4.00195439749781	0	64.505270141498	1.00012209018435	9.00990220315199	46.2602511104364	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	14.0239804397716	6.00439882750478	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	21.0540177177831	3.00109916954915	8.00782268745052	8.00782268745052	1.00012209018435	2.00048844025395	4.00195439749781	7.00598826885697	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	3.00109916954915	4.00195439749781	17.0353762377124	6.00439882750478	3.00109916954915	3.00109916954915	0	4.00195439749781	1.00012209018435	3.00109916954915	6.00439882750478	5.00305424361532	2.00048844025395	2.00048844025395	0	7.00598826885697	5.00305424361532	0	0
A830018L16Rik	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
AI506816	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0
AI838599	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0
AU020206	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	8.00782268745052	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0
Abca1	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	4.00195439749781	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	3.00109916954915	0	0	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0
Abca8a	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0
Abcb10	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Abcb4	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Abcc9	0	1.00012209018435	9.00990220315199	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	0	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	8.00782268745052	1.00012209018435	0	0	2.00048844025395	0	0	7.00598826885697	1.00012209018435	0	4.00195439749781	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	9.00990220315199	0	0
Abcg2	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0
Abi3bp	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Abl1	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0
Aco2	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Acp1	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435
Acsl1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Acta2	0	3.00109916954915	8.00782268745052	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	37.1681275103067	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	5.00305424361532	0	0	7.00598826885697	0	0	0	7.00598826885697	0	0	14.0239804397716	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	13.0206736374495	0	0
Actb	2.00048844025395	18.0396670359275	33.1336529167031	26.0828704059517	4.00195439749781	24.0705883708827	1.00012209018435	4.00195439749781	12.0176125328898	1.00012209018435	17.0353762377124	0	11.0147970057849	17.0353762377124	8.00782268745052	9.00990220315199	13.0206736374495	0	33.1336529167031	11.0147970057849	43.22730021288	0	6.00439882750478	0	4.00195439749781	29.1031482864402	54.3591168236642	0	22.0592944438992	15.0275330602518	0	1.00012209018435	2.00048844025395	1.00012209018435	13.0206736374495	30.1104026871881	7.00598826885697	7.00598826885697	6.00439882750478	12.0176125328898	5.00305424361532	3.00109916954915	14.0239804397716	41.2065798956254	20.048987655079	5.00305424361532	15.0275330602518	1.00012209018435	18.0396670359275	61.4587843186464	3.00109916954915	33.1336529167031	3.00109916954915	17.0353762377124	23.0648179545339	29.1031482864402	15.0275330602518	9.00990220315199	11.0147970057849	21.0540177177831	3.00109916954915	16.0313316193744	15.0275330602518	1.00012209018435	2.00048844025395	57.4003247346927	15.0275330602518	34.1418990756402	3.00109916954915	4.00195439749781	15.0275330602518	6.00439882750478	2.00048844025395	3.00109916954915	26.0828704059517	14.0239804397716	14.0239804397716	51.3201652807748	10.0122269359159	4.00195439749781
Actg1	0	3.00109916954915	10.0122269359159	9.00990220315199	2.00048844025395	2.00048844025395	0	1.00012209018435	11.0147970057849	3.00109916954915	6.00439882750478	0	0	5.00305424361532	4.00195439749781	8.00782268745052	2.00048844025395	0	6.00439882750478	0	17.0353762377124	0	6.00439882750478	0	3.00109916954915	1.00012209018435	11.0147970057849	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	10.0122269359159	1.00012209018435	1.00012209018435	3.00109916954915	8.00782268745052	0	0	3.00109916954915	11.0147970057849	6.00439882750478	5.00305424361532	3.00109916954915	1.00012209018435	4.00195439749781	11.0147970057849	1.00012209018435	13.0206736374495	5.00305424361532	4.00195439749781	7.00598826885697	6.00439882750478	1.00012209018435	3.00109916954915	14.0239804397716	9.00990220315199	0	8.00782268745052	6.00439882750478	2.00048844025395	0	30.1104026871881	2.00048844025395	5.00305424361532	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	14.0239804397716	5.00305424361532	1.00012209018435	10.0122269359159	7.00598826885697	0
Actn1	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	0	4.00195439749781	0	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0
Actn4	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	4.00195439749781	6.00439882750478	0	4.00195439749781	0	0	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	0	0	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435
Actr3	0	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	8.00782268745052	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0
Adam10	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0
Adam12	0	0	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0
