GENEID	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X114	X116	X117	X118	X119	X120	X121	X122	X123	X125	X126	X127	X130	X131	X132	X134	X136	X137	X138	X139	X140	X141	X142	X143	X144	X145	X146	X147	X148	X153	X154	X155	X156	X157	X158	X159	X161	X162	X163	X164	X165	X166	X167	X168	X169	X171	X173	X175	X177	X178	X180	X181	X184	X187	X189	X190	X191
AI662270	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
AU020206	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Abca1	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
Abca8a	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	11.0147970057849	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0
Abcc9	0	2.00048844025395	0	0	0	0	0	0	7.00598826885697	1.00012209018435	5.00305424361532	2.00048844025395	0	8.00782268745052	1.00012209018435	1.00012209018435	10.0122269359159	1.00012209018435	0	0	7.00598826885697	0	3.00109916954915	0	4.00195439749781	0	11.0147970057849	2.00048844025395	0	1.00012209018435	0	3.00109916954915	3.00109916954915	7.00598826885697	0	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	4.00195439749781	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0
Acta2	5.00305424361532	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	11.0147970057849	0	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	32.1256548803621	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	15.0275330602518	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	28.0961415204583	0	7.00598826885697	0	0	0	1.00012209018435	0
Actb	29.1031482864402	23.0648179545339	55.3726019210037	2.00048844025395	8.00782268745052	0	28.0961415204583	4.00195439749781	17.0353762377124	3.00109916954915	8.00782268745052	21.0540177177831	15.0275330602518	41.2065798956254	14.0239804397716	19.0442041347699	11.0147970057849	7.00598826885697	5.00305424361532	7.00598826885697	41.2065798956254	8.00782268745052	49.2954494708865	6.00439882750478	18.0396670359275	2.00048844025395	45.2490179242113	38.1773673823587	12.0176125328898	6.00439882750478	37.1681275103067	30.1104026871881	4.00195439749781	28.0961415204583	11.0147970057849	1.00012209018435	11.0147970057849	30.1104026871881	4.00195439749781	16.0313316193744	6.00439882750478	7.00598826885697	2.00048844025395	3.00109916954915	17.0353762377124	66.5375202452072	35.1503934793561	33.1336529167031	3.00109916954915	39.186855988824	7.00598826885697	36.1591362501238	10.0122269359159	10.0122269359159	4.00195439749781	0	7.00598826885697	20.048987655079	11.0147970057849	35.1503934793561	0	3.00109916954915	0	20.048987655079	59.4290518687863	5.00305424361532	14.0239804397716	13.0206736374495	6.00439882750478	2.00048844025395	8.00782268745052	13.0206736374495
Actg1	7.00598826885697	12.0176125328898	12.0176125328898	1.00012209018435	0	1.00012209018435	10.0122269359159	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	9.00990220315199	1.00012209018435	31.1179048445245	14.0239804397716	2.00048844025395	0	9.00990220315199	5.00305424361532	0	1.00012209018435	7.00598826885697	9.00990220315199	1.00012209018435	7.00598826885697	1.00012209018435	0	4.00195439749781	14.0239804397716	0	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	11.0147970057849	34.1418990756402	5.00305424361532	3.00109916954915	15.0275330602518	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	10.0122269359159	0	0	1.00012209018435	14.0239804397716	22.0592944438992	1.00012209018435	5.00305424361532	4.00195439749781	3.00109916954915	0	8.00782268745052	0
Actn1	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	2.00048844025395	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0
Adamts1	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	3.00109916954915	0	4.00195439749781	0	2.00048844025395	13.0206736374495	0	7.00598826885697	1.00012209018435	7.00598826885697	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	3.00109916954915	0	0	0	0	3.00109916954915	5.00305424361532	0	0	0	4.00195439749781	0	21.0540177177831	0	5.00305424361532	0	8.00782268745052	0	0	23.0648179545339	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	13.0206736374495	0	0	3.00109916954915	0	0	0	4.00195439749781	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0
Adamts5	0	0	0	0	0	1.00012209018435	9.00990220315199	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Add1	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0
Adh1	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	8.00782268745052	0	5.00305424361532	0	2.00048844025395	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	5.00305424361532	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Adipor1	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Adm	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adra2a	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	0	0	0	11.0147970057849	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	7.00598826885697	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	3.00109916954915	3.00109916954915	0	0	0	0	0
Adrbk1	0	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Aebp1	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Ago2	0	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0
Agtr2	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	8.00782268745052	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0
Ahnak	6.00439882750478	6.00439882750478	0	1.00012209018435	0	0	4.00195439749781	0	15.0275330602518	2.00048844025395	10.0122269359159	4.00195439749781	0	10.0122269359159	3.00109916954915	10.0122269359159	4.00195439749781	3.00109916954915	5.00305424361532	0	2.00048844025395	0	2.00048844025395	2.00048844025395	8.00782268745052	0	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	0	4.00195439749781	0	1.00012209018435	3.00109916954915	6.00439882750478	0	4.00195439749781	3.00109916954915	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	3.00109916954915	8.00782268745052	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	4.00195439749781	8.00782268745052	6.00439882750478	0	0	0	4.00195439749781	0
Akap2	0	3.00109916954915	0	0	0	0	0	0	11.0147970057849	0	0	0	0	4.00195439749781	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	6.00439882750478	0	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435	0	3.00109916954915	0
Aldoa	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	3.00109916954915	0	0	0	0	0	0
Angptl2	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Ankrd11	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Ankrd12	0	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Ano1	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0
Ano6	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0
Anp32b	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	16.0313316193744	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	20.048987655079	7.00598826885697	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435
Anp32e	1.00012209018435	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0
Anxa1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	6.00439882750478	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0
Anxa5	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	5.00305424361532	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	5.00305424361532	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0
Aoc3	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	8.00782268745052	0	4.00195439749781	0	0	0	0	1.00012209018435
Ap1s3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apc	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0
Aplp2	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0
