GENEID	X1	X3	X4	X5	X6	X7	X8	X10	X11	X13	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X35	X36	X37	X38	X39	X40	X41	X43	X44	X45	X46	X47	X48	X50	X51	X52	X53	X54	X55	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X88	X90	X92	X93	X95
Fgf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Fgfr1op2	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395
Fgl2	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Flna	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	15.0275330602518	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	12.0176125328898	1.00012209018435	21.0540177177831	0	0
Flt1	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	4.00195439749781	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmod	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0
Fn1	0	8.00782268745052	1.00012209018435	0	0	7.00598826885697	0	0	6.00439882750478	5.00305424361532	4.00195439749781	0	0	0	2.00048844025395	5.00305424361532	7.00598826885697	15.0275330602518	0	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	15.0275330602518	12.0176125328898	0	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	3.00109916954915	9.00990220315199	2.00048844025395	0	0
Fndc3b	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	5.00305424361532	0	2.00048844025395	5.00305424361532	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0
Fos	48.283466760365	14.0239804397716	0	1.00012209018435	0	15.0275330602518	5.00305424361532	1.00012209018435	4.00195439749781	23.0648179545339	99.1914051952572	1.00012209018435	0	5.00305424361532	20.048987655079	25.0766058142306	36.1591362501238	9.00990220315199	1.00012209018435	0	30.1104026871881	42.2168154415037	72.6403274332921	21.0540177177831	0	5.00305424361532	0	0	0	0	0	43.22730021288	1.00012209018435	0	0	38.1773673823587	8.00782268745052	3.00109916954915	1.00012209018435	0	39.186855988824	0	0	53.3458824338344	49.2954494708865	50.3076822698104	1.00012209018435	0	0	0	4.00195439749781	54.3591168236642	41.2065798956254	34.1418990756402	9.00990220315199	0	17.0353762377124	5.00305424361532	26.0828704059517	21.0540177177831	14.0239804397716	1.00012209018435	55.3726019210037	2.00048844025395	0	54.3591168236642	1.00012209018435	0	14.0239804397716	0	42.2168154415037	1.00012209018435	0	0	1.00012209018435	0	16.0313316193744	30.1104026871881	3.00109916954915	0
Fosb	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	7.00598826885697	21.0540177177831	0	0	1.00012209018435	7.00598826885697	4.00195439749781	3.00109916954915	0	0	0	15.0275330602518	9.00990220315199	14.0239804397716	21.0540177177831	1.00012209018435	0	0	0	0	0	0	9.00990220315199	0	1.00012209018435	7.00598826885697	11.0147970057849	0	2.00048844025395	0	0	10.0122269359159	0	0	5.00305424361532	19.0442041347699	10.0122269359159	0	0	0	0	0	1.00012209018435	7.00598826885697	14.0239804397716	0	0	1.00012209018435	4.00195439749781	10.0122269359159	0	0	1.00012209018435	10.0122269359159	0	0	20.048987655079	0	0	4.00195439749781	0	7.00598826885697	0	3.00109916954915	0	0	0	15.0275330602518	12.0176125328898	0	0
Fosl2	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	7.00598826885697	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	6.00439882750478	2.00048844025395	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	7.00598826885697	0	0	0	7.00598826885697	9.00990220315199	0	0
Foxp1	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0
Fscn1	0	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fst	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Fstl1	10.0122269359159	9.00990220315199	4.00195439749781	0	0	5.00305424361532	0	1.00012209018435	7.00598826885697	5.00305424361532	13.0206736374495	0	0	0	4.00195439749781	10.0122269359159	1.00012209018435	1.00012209018435	0	0	2.00048844025395	4.00195439749781	11.0147970057849	4.00195439749781	0	1.00012209018435	0	0	4.00195439749781	0	0	5.00305424361532	0	0	9.00990220315199	0	2.00048844025395	0	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	5.00305424361532	8.00782268745052	7.00598826885697	4.00195439749781	4.00195439749781	12.0176125328898	7.00598826885697	5.00305424361532	5.00305424361532	7.00598826885697	10.0122269359159	3.00109916954915	8.00782268745052	0	6.00439882750478	0	0	1.00012209018435	0	4.00195439749781	0	10.0122269359159	0	0	6.00439882750478	2.00048844025395	4.00195439749781	0	0
Fth1	3.00109916954915	12.0176125328898	10.0122269359159	0	19.0442041347699	9.00990220315199	3.00109916954915	1.00012209018435	4.00195439749781	10.0122269359159	8.00782268745052	6.00439882750478	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	4.00195439749781	5.00305424361532	1.00012209018435	2.00048844025395	7.00598826885697	4.00195439749781	8.00782268745052	12.0176125328898	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	10.0122269359159	2.00048844025395	11.0147970057849	6.00439882750478	7.00598826885697	1.00012209018435	0	11.0147970057849	1.00012209018435	0	6.00439882750478	1.00012209018435	31.1179048445245	6.00439882750478	11.0147970057849	3.00109916954915	0	6.00439882750478	5.00305424361532	0	15.0275330602518	18.0396670359275	8.00782268745052	3.00109916954915	5.00305424361532	6.00439882750478	10.0122269359159	3.00109916954915	2.00048844025395	5.00305424361532	8.00782268745052	7.00598826885697	6.00439882750478	8.00782268745052	32.1256548803621	3.00109916954915	0	10.0122269359159	4.00195439749781	12.0176125328898	4.00195439749781	9.00990220315199	4.00195439749781	2.00048844025395	0	5.00305424361532	9.00990220315199	5.00305424361532	14.0239804397716	21.0540177177831
Ftl1	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	8.00782268745052	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	6.00439882750478	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	13.0206736374495	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	12.0176125328898
Fus	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435
Fut7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fxyd6	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyb	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzd4	1.00012209018435	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Fzr1	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	8.00782268745052	0	0	0	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	5.00305424361532
G3bp1	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	3.00109916954915	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435
Gabarap	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395
Gadd45a	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	4.00195439749781	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395
Gadd45b	10.0122269359159	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	7.00598826885697	0	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	4.00195439749781	0	0	0	3.00109916954915	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	8.00782268745052	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	0	0	6.00439882750478	9.00990220315199	0	0
Gadd45g	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Gapdh	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0
Gas1	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	10.0122269359159	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	0	0	6.00439882750478	0	0	4.00195439749781	0	0	0	0
Gas6	0	0	0	0	0	7.00598826885697	0	0	5.00305424361532	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Gbp7	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	2.00048844025395	0	0	0	0	1.00012209018435	0	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Gcc2	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0
Gch1	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	2.00048844025395
Gclc	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Gclm	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	11.0147970057849	0	0	0	0	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	0	0	3.00109916954915	6.00439882750478
Gda	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395
Gdi2	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	3.00109916954915	0	0
Gem	8.00782268745052	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	0	3.00109916954915	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	18.0396670359275	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	15.0275330602518	6.00439882750478	0	0	0	0	1.00012209018435	0	4.00195439749781	12.0176125328898	0	0	0	0	1.00012209018435	16.0313316193744	0	0	2.00048844025395	0	11.0147970057849	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	7.00598826885697	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	8.00782268745052	3.00109916954915	0	0
Ghitm	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	3.00109916954915	5.00305424361532	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	4.00195439749781	3.00109916954915
Gid8	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915
Gja4	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0
