GENEID	X1	X8	X10	X12	X16	X18	X22	X23	X24	X27	X28	X29	X30	X31	X32	X36	X37	X39	X40	X41	X44	X45	X46	X47	X48	X50	X51	X52	X54	X56	X57	X61	X62	X63	X64	X69	X70	X71	X72	X74	X75	X76	X80	X81	X82	X85	X88	X89	X90	X91	X92	X93	X94	X95	X96
9530068E07Rik	0	0	0	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395
9930111J21Rik1	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	13.0206736374495	2.00048844025395	0	4.00195439749781	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	6.00439882750478	10.0122269359159	2.00048844025395	0	0	4.00195439749781	3.00109916954915	2.00048844025395	7.00598826885697	0	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	4.00195439749781	5.00305424361532	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	0	2.00048844025395
A430073D23Rik	1.00012209018435	2.00048844025395	35.1503934793561	17.0353762377124	2.00048844025395	10.0122269359159	6.00439882750478	39.186855988824	15.0275330602518	2.00048844025395	4.00195439749781	23.0648179545339	4.00195439749781	10.0122269359159	5.00305424361532	26.0828704059517	27.0893822675098	5.00305424361532	4.00195439749781	2.00048844025395	16.0313316193744	6.00439882750478	5.00305424361532	15.0275330602518	2.00048844025395	16.0313316193744	19.0442041347699	4.00195439749781	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	10.0122269359159	3.00109916954915	3.00109916954915	2.00048844025395	14.0239804397716	25.0766058142306	23.0648179545339	18.0396670359275	12.0176125328898	5.00305424361532	4.00195439749781	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	4.00195439749781	12.0176125328898	10.0122269359159	20.048987655079	9.00990220315199	4.00195439749781	0	6.00439882750478
AI838599	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0
Abca1	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	7.00598826885697
Abca8a	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	7.00598826885697	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0
Abcc9	4.00195439749781	1.00012209018435	0	0	1.00012209018435	4.00195439749781	9.00990220315199	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	7.00598826885697	7.00598826885697	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	0	6.00439882750478
Abce1	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478
Abcf2	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435
Ablim1	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0
Acadsb	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532
Aco2	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435
Acta2	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	1.00012209018435	6.00439882750478	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	18.0396670359275	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	2.00048844025395	4.00195439749781
Actb	13.0206736374495	30.1104026871881	0	8.00782268745052	9.00990220315199	21.0540177177831	67.5540235386734	2.00048844025395	43.22730021288	0	20.048987655079	104.317172351477	19.0442041347699	15.0275330602518	40.1965934523377	34.1418990756402	22.0592944438992	68.5707791601287	36.1591362501238	17.0353762377124	11.0147970057849	87.9372454987234	42.2168154415037	14.0239804397716	28.0961415204583	26.0828704059517	18.0396670359275	24.0705883708827	23.0648179545339	27.0893822675098	7.00598826885697	6.00439882750478	7.00598826885697	40.1965934523377	25.0766058142306	10.0122269359159	24.0705883708827	3.00109916954915	10.0122269359159	6.00439882750478	12.0176125328898	27.0893822675098	44.2380343327527	33.1336529167031	37.1681275103067	45.2490179242113	40.1965934523377	13.0206736374495	13.0206736374495	6.00439882750478	26.0828704059517	49.2954494708865	24.0705883708827	12.0176125328898	103.291505637717
Actg1	2.00048844025395	7.00598826885697	0	1.00012209018435	12.0176125328898	4.00195439749781	3.00109916954915	0	22.0592944438992	8.00782268745052	8.00782268745052	30.1104026871881	13.0206736374495	4.00195439749781	11.0147970057849	25.0766058142306	10.0122269359159	15.0275330602518	10.0122269359159	1.00012209018435	10.0122269359159	4.00195439749781	9.00990220315199	4.00195439749781	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	23.0648179545339	5.00305424361532	2.00048844025395	17.0353762377124	6.00439882750478	9.00990220315199	9.00990220315199	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	11.0147970057849	21.0540177177831	6.00439882750478	20.048987655079	20.048987655079	5.00305424361532	6.00439882750478	8.00782268745052	3.00109916954915	12.0176125328898	22.0592944438992	5.00305424361532	10.0122269359159	17.0353762377124
Actn1	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395
Actn4	0	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0
Actr2	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915
Adam12	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478
Adamts1	5.00305424361532	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	2.00048844025395	16.0313316193744	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	9.00990220315199	2.00048844025395	0	5.00305424361532	1.00012209018435	0	18.0396670359275	3.00109916954915	3.00109916954915	0	1.00012209018435	32.1256548803621	8.00782268745052	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	14.0239804397716	3.00109916954915	3.00109916954915	1.00012209018435	7.00598826885697	2.00048844025395	0	0	0	0	4.00195439749781	0	2.00048844025395	12.0176125328898
Adamts2	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532
Adamts20	0	0	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435
Adamts4	0	0	0	0	1.00012209018435	1.00012209018435	38.1773673823587	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	19.0442041347699	0	2.00048844025395	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	0	12.0176125328898	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	3.00109916954915	13.0206736374495	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395
Adh1	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0
Adra2a	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	0	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	4.00195439749781	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781
Aes	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532
Aff3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Aff4	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478
Ago2	0	4.00195439749781	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395
Agps	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0
Agtr2	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	28.0961415204583	0	5.00305424361532	0	11.0147970057849	0	0	0	0	0	7.00598826885697	11.0147970057849	1.00012209018435	0	1.00012209018435	7.00598826885697	25.0766058142306	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	11.0147970057849	1.00012209018435	0	20.048987655079	1.00012209018435	0	12.0176125328898	26.0828704059517	4.00195439749781	15.0275330602518	7.00598826885697	0	7.00598826885697	0	0	2.00048844025395	0
Ahnak	1.00012209018435	4.00195439749781	1.00012209018435	0	7.00598826885697	12.0176125328898	10.0122269359159	1.00012209018435	9.00990220315199	12.0176125328898	17.0353762377124	2.00048844025395	6.00439882750478	3.00109916954915	11.0147970057849	6.00439882750478	11.0147970057849	11.0147970057849	10.0122269359159	3.00109916954915	0	6.00439882750478	5.00305424361532	14.0239804397716	4.00195439749781	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	5.00305424361532	3.00109916954915	0	11.0147970057849	5.00305424361532	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	9.00990220315199	3.00109916954915	5.00305424361532	7.00598826885697	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	6.00439882750478	7.00598826885697	3.00109916954915	13.0206736374495
Ak3	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0
Akap12	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	10.0122269359159	0	0	2.00048844025395	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	0
Akap2	0	10.0122269359159	0	0	0	5.00305424361532	2.00048844025395	0	7.00598826885697	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	0	2.00048844025395	5.00305424361532	1.00012209018435	0	10.0122269359159	8.00782268745052	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	2.00048844025395	18.0396670359275
Akap8	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	7.00598826885697
Akr1a1	0	2.00048844025395	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	8.00782268745052	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0	7.00598826885697
Akt1	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395
Aldh2	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915
Aldoa	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	0	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	4.00195439749781
Alpl	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
