GENEID	X106	X112	X113	X115	X117	X122	X123	X126	X129	X130	X131	X134	X135	X138	X140	X141	X142	X143	X148	X150	X152	X154	X156	X161	X163	X165	X167	X169	X170	X172	X179	X181	X185	X186	X187	X189
Dynll1	1.00012209018435	0	2.00048844025395	7.00598826885697	2.00048844025395	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	5.00305424361532	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0
Ebf1	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	0	7.00598826885697	0	0	0	1.00012209018435	5.00305424361532	3.00109916954915	0	0	0	0	8.00782268745052	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	0	3.00109916954915	3.00109916954915
Ednrb	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0
Eea1	0	0	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Eef1a1	15.0275330602518	14.0239804397716	17.0353762377124	28.0961415204583	8.00782268745052	18.0396670359275	4.00195439749781	6.00439882750478	15.0275330602518	6.00439882750478	26.0828704059517	13.0206736374495	7.00598826885697	16.0313316193744	5.00305424361532	9.00990220315199	30.1104026871881	12.0176125328898	3.00109916954915	0	17.0353762377124	25.0766058142306	10.0122269359159	7.00598826885697	6.00439882750478	8.00782268745052	20.048987655079	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	10.0122269359159	25.0766058142306	10.0122269359159	14.0239804397716
Eef1b2	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	7.00598826885697	4.00195439749781	3.00109916954915
Eef2	1.00012209018435	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	4.00195439749781	7.00598826885697	2.00048844025395	2.00048844025395	2.00048844025395	10.0122269359159	7.00598826885697	6.00439882750478	0	2.00048844025395	11.0147970057849	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	0	3.00109916954915	3.00109916954915	0	0	6.00439882750478	2.00048844025395	3.00109916954915	3.00109916954915
Egfl7	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egr1	9.00990220315199	15.0275330602518	16.0313316193744	27.0893822675098	36.1591362501238	0	2.00048844025395	6.00439882750478	16.0313316193744	7.00598826885697	32.1256548803621	18.0396670359275	17.0353762377124	0	0	13.0206736374495	40.1965934523377	5.00305424361532	0	1.00012209018435	3.00109916954915	4.00195439749781	5.00305424361532	12.0176125328898	12.0176125328898	1.00012209018435	7.00598826885697	11.0147970057849	11.0147970057849	1.00012209018435	0	0	0	0	30.1104026871881	27.0893822675098
Egr2	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	7.00598826885697	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0
Ehd1	0	1.00012209018435	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Ehd2	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Eif1	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	6.00439882750478	3.00109916954915	4.00195439749781	9.00990220315199	1.00012209018435	1.00012209018435	0	6.00439882750478	5.00305424361532	0	3.00109916954915	4.00195439749781	0	4.00195439749781	0	6.00439882750478	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	5.00305424361532
Eif2s2	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781
Eif3f	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	4.00195439749781	6.00439882750478	0	0
Eif4a1	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0
Eif4g1	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Eif4g2	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052	1.00012209018435	3.00109916954915	0	3.00109916954915	6.00439882750478	3.00109916954915	4.00195439749781	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	4.00195439749781	0	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435
Eif5	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395
Eif5a	2.00048844025395	2.00048844025395	2.00048844025395	10.0122269359159	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395
Emb	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	22.0592944438992	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Emp1	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	33.1336529167031	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Eng	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0
Enpp2	0	3.00109916954915	8.00782268745052	12.0176125328898	1.00012209018435	17.0353762377124	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	19.0442041347699	19.0442041347699	6.00439882750478	0	6.00439882750478	10.0122269359159	3.00109916954915	14.0239804397716	9.00990220315199	1.00012209018435	8.00782268745052	48.283466760365	1.00012209018435	1.00012209018435	5.00305424361532	23.0648179545339	2.00048844025395	2.00048844025395	15.0275330602518	1.00012209018435	1.00012209018435	0	9.00990220315199	1.00012209018435	5.00305424361532	1.00012209018435
Epas1	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	10.0122269359159	2.00048844025395	3.00109916954915	3.00109916954915	0	6.00439882750478	3.00109916954915	5.00305424361532	0	0	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	0	1.00012209018435	6.00439882750478	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	0	3.00109916954915	0	6.00439882750478	0	3.00109916954915	1.00012209018435
Epha3	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0
Erdr1	0	0	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0
Errfi1	1.00012209018435	14.0239804397716	9.00990220315199	16.0313316193744	15.0275330602518	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	5.00305424361532	2.00048844025395	4.00195439749781	3.00109916954915	5.00305424361532	9.00990220315199	1.00012209018435	1.00012209018435	0	0	0	12.0176125328898	3.00109916954915
Ext1	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0
F11r	0	0	0	0	1.00012209018435	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435
F2r	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
F830016B08Rik	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	4.00195439749781	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	8.00782268745052	0	0	0	0	0	3.00109916954915
Fabp4	0	9.00990220315199	2.00048844025395	0	0	0	0	0	32.1256548803621	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	7.00598826885697	0	3.00109916954915	0	0	0	0	0
Fam46a	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	0	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0
Fermt2	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	0	0	0	0	3.00109916954915	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Fkbp1a	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	7.00598826885697	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Flna	8.00782268745052	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0
Flrt3	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Flt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flt3l	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Fn1	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	14.0239804397716	5.00305424361532	2.00048844025395	16.0313316193744	1.00012209018435	0	0	1.00012209018435	4.00195439749781	5.00305424361532	2.00048844025395	6.00439882750478	1.00012209018435	6.00439882750478	0	0	0	0	13.0206736374495	3.00109916954915	0	0	0	1.00012209018435	0	8.00782268745052	0	2.00048844025395	2.00048844025395
Fos	17.0353762377124	26.0828704059517	6.00439882750478	18.0396670359275	48.283466760365	0	0	3.00109916954915	45.2490179242113	2.00048844025395	7.00598826885697	12.0176125328898	37.1681275103067	0	0	0	22.0592944438992	0	3.00109916954915	0	8.00782268745052	2.00048844025395	15.0275330602518	14.0239804397716	27.0893822675098	0	4.00195439749781	19.0442041347699	24.0705883708827	2.00048844025395	4.00195439749781	1.00012209018435	0	0	5.00305424361532	49.2954494708865
Fosb	1.00012209018435	18.0396670359275	2.00048844025395	14.0239804397716	10.0122269359159	10.0122269359159	0	2.00048844025395	3.00109916954915	4.00195439749781	31.1179048445245	5.00305424361532	10.0122269359159	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	0	1.00012209018435	7.00598826885697	1.00012209018435	12.0176125328898	11.0147970057849	1.00012209018435	0	5.00305424361532	11.0147970057849	8.00782268745052	4.00195439749781	0	0	2.00048844025395	1.00012209018435	7.00598826885697
Foxp1	0	2.00048844025395	0	0	0	0	0	0	7.00598826885697	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fstl1	4.00195439749781	3.00109916954915	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	13.0206736374495	0	6.00439882750478	2.00048844025395	3.00109916954915	0	0	2.00048844025395	5.00305424361532	8.00782268745052	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395
Fth1	2.00048844025395	6.00439882750478	1.00012209018435	9.00990220315199	9.00990220315199	9.00990220315199	5.00305424361532	3.00109916954915	19.0442041347699	7.00598826885697	8.00782268745052	4.00195439749781	3.00109916954915	8.00782268745052	1.00012209018435	8.00782268745052	14.0239804397716	5.00305424361532	15.0275330602518	0	22.0592944438992	3.00109916954915	4.00195439749781	4.00195439749781	7.00598826885697	6.00439882750478	7.00598826885697	2.00048844025395	1.00012209018435	3.00109916954915	0	0	8.00782268745052	0	7.00598826885697	4.00195439749781
Ftl1	0	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395
Fxyd6	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabarap	4.00195439749781	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0
Gadd45b	4.00195439749781	2.00048844025395	9.00990220315199	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0
Galnt18	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapdh	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	7.00598826885697	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435
Gata6	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Gem	4.00195439749781	0	1.00012209018435	8.00782268745052	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	6.00439882750478	12.0176125328898	2.00048844025395	0	0	2.00048844025395	22.0592944438992	2.00048844025395	22.0592944438992	0	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395
Gja1	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja4	0	2.00048844025395	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Glg1	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Glul	0	1.00012209018435	4.00195439749781	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915
Gm10036	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	2.00048844025395	3.00109916954915	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	5.00305424361532	5.00305424361532	3.00109916954915	0	5.00305424361532	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395
Gm10073	2.00048844025395	2.00048844025395	5.00305424361532	10.0122269359159	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	8.00782268745052	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395
Gm10126	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395
Gm10263	0	2.00048844025395	2.00048844025395	10.0122269359159	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	4.00195439749781	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915
Gm10660	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	7.00598826885697	10.0122269359159	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435
Gm10709	0	0	2.00048844025395	5.00305424361532	3.00109916954915	4.00195439749781	0	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	5.00305424361532	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435
Gm10715	0	5.00305424361532	0	2.00048844025395	6.00439882750478	0	2.00048844025395	0	5.00305424361532	0	14.0239804397716	15.0275330602518	10.0122269359159	12.0176125328898	23.0648179545339	0	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	10.0122269359159	3.00109916954915	8.00782268745052	1.00012209018435	3.00109916954915	0	13.0206736374495	10.0122269359159	3.00109916954915	19.0442041347699	1.00012209018435	1.00012209018435	7.00598826885697	39.186855988824
Gm10717	0	6.00439882750478	6.00439882750478	5.00305424361532	26.0828704059517	0	1.00012209018435	2.00048844025395	16.0313316193744	1.00012209018435	24.0705883708827	32.1256548803621	26.0828704059517	37.1681275103067	64.505270141498	3.00109916954915	19.0442041347699	10.0122269359159	22.0592944438992	1.00012209018435	0	13.0206736374495	30.1104026871881	7.00598826885697	18.0396670359275	6.00439882750478	12.0176125328898	1.00012209018435	22.0592944438992	25.0766058142306	6.00439882750478	29.1031482864402	0	8.00782268745052	18.0396670359275	80.7915739045011
Gm10719	0	4.00195439749781	6.00439882750478	2.00048844025395	12.0176125328898	0	1.00012209018435	2.00048844025395	5.00305424361532	0	9.00990220315199	12.0176125328898	10.0122269359159	18.0396670359275	16.0313316193744	1.00012209018435	9.00990220315199	5.00305424361532	6.00439882750478	0	0	6.00439882750478	8.00782268745052	7.00598826885697	9.00990220315199	1.00012209018435	5.00305424361532	1.00012209018435	5.00305424361532	6.00439882750478	0	7.00598826885697	0	3.00109916954915	9.00990220315199	26.0828704059517
Gm10851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11808	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Gm12840	0	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0
Gm13889	0	25.0766058142306	29.1031482864402	3.00109916954915	8.00782268745052	0	0	0	0	2.00048844025395	16.0313316193744	0	9.00990220315199	0	1.00012209018435	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435	0	7.00598826885697	0	0	20.048987655079	1.00012209018435	0	1.00012209018435	2.00048844025395	10.0122269359159	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0
Gm14214	0	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	4.00195439749781	5.00305424361532	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0
Gm15013	2.00048844025395	6.00439882750478	4.00195439749781	9.00990220315199	4.00195439749781	11.0147970057849	2.00048844025395	8.00782268745052	6.00439882750478	6.00439882750478	9.00990220315199	8.00782268745052	2.00048844025395	7.00598826885697	0	3.00109916954915	11.0147970057849	9.00990220315199	2.00048844025395	0	5.00305424361532	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0	0	1.00012209018435	10.0122269359159	6.00439882750478	8.00782268745052	5.00305424361532
Gm17541	0	0	0	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0
Gm17555	0	16.0313316193744	7.00598826885697	22.0592944438992	62.4740278484444	3.00109916954915	45.2490179242113	11.0147970057849	2.00048844025395	2.00048844025395	15.0275330602518	56.38633784995	16.0313316193744	45.2490179242113	116.645247873133	3.00109916954915	15.0275330602518	8.00782268745052	15.0275330602518	44.2380343327527	3.00109916954915	46.2602511104364	45.2490179242113	15.0275330602518	37.1681275103067	5.00305424361532	17.0353762377124	1.00012209018435	45.2490179242113	85.8943526882953	5.00305424361532	10.0122269359159	1.00012209018435	10.0122269359159	28.0961415204583	10.0122269359159
