GENEID	X97	X98	X99	X100	X101	X102	X103	X104	X107	X108	X111	X112	X113	X114	X115	X116	X117	X118	X120	X121	X122	X123	X124	X126	X127	X129	X130	X131	X133	X134	X135	X136	X137	X138	X140	X141	X143	X144	X146	X148	X149	X150	X152	X153	X155	X157	X158	X159	X161	X162	X163	X164	X165	X168	X169	X170	X171	X172	X173	X174	X176	X178	X179	X180	X181	X182	X183	X185	X186	X190	X191	X192
Actb	5.00305424361532	4.00195439749781	5.00305424361532	8.00782268745052	0	33.1336529167031	16.0313316193744	6.00439882750478	14.0239804397716	3.00109916954915	11.0147970057849	11.0147970057849	16.0313316193744	1.00012209018435	8.00782268745052	55.3726019210037	7.00598826885697	15.0275330602518	35.1503934793561	7.00598826885697	8.00782268745052	12.0176125328898	19.0442041347699	17.0353762377124	19.0442041347699	19.0442041347699	9.00990220315199	8.00782268745052	21.0540177177831	9.00990220315199	1.00012209018435	25.0766058142306	9.00990220315199	5.00305424361532	9.00990220315199	11.0147970057849	11.0147970057849	1.00012209018435	5.00305424361532	34.1418990756402	5.00305424361532	7.00598826885697	16.0313316193744	12.0176125328898	5.00305424361532	25.0766058142306	23.0648179545339	20.048987655079	4.00195439749781	10.0122269359159	7.00598826885697	27.0893822675098	12.0176125328898	16.0313316193744	1.00012209018435	5.00305424361532	16.0313316193744	4.00195439749781	3.00109916954915	8.00782268745052	19.0442041347699	9.00990220315199	2.00048844025395	49.2954494708865	29.1031482864402	12.0176125328898	12.0176125328898	23.0648179545339	3.00109916954915	5.00305424361532	13.0206736374495	28.0961415204583
Actg1	7.00598826885697	0	1.00012209018435	2.00048844025395	0	13.0206736374495	4.00195439749781	1.00012209018435	0	0	0	0	3.00109916954915	0	0	13.0206736374495	0	3.00109916954915	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	5.00305424361532	5.00305424361532	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	8.00782268745052	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	7.00598826885697	0	2.00048844025395	0	0	0	6.00439882750478	5.00305424361532	8.00782268745052	0	2.00048844025395	7.00598826885697	5.00305424361532	2.00048844025395	1.00012209018435	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	4.00195439749781	6.00439882750478	0	0	0	0	0	5.00305424361532	3.00109916954915
Actn1	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	7.00598826885697	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781
Actn4	0	0	0	2.00048844025395	1.00012209018435	7.00598826885697	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0
Actr3	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915
Adamts1	2.00048844025395	3.00109916954915	0	18.0396670359275	2.00048844025395	0	1.00012209018435	0	0	17.0353762377124	2.00048844025395	3.00109916954915	4.00195439749781	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	9.00990220315199	3.00109916954915	0	10.0122269359159	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	2.00048844025395	7.00598826885697	5.00305424361532	0	0	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	9.00990220315199	0	0	13.0206736374495	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	16.0313316193744	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0
Adamts5	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435
Adcyap1r1	0	0	0	1.00012209018435	0	0	0	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0
Adh1	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	7.00598826885697	5.00305424361532	2.00048844025395	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	4.00195439749781	0	5.00305424361532	0	0	10.0122269359159	0	5.00305424361532	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0
Adm	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0
