GENEID	X98	X99	X100	X104	X105	X107	X112	X113	X114	X116	X118	X121	X123	X129	X131	X135	X136	X137	X138	X139	X140	X141	X146	X151	X152	X153	X154	X158	X159	X160	X161	X162	X163	X168	X169	X170	X174	X175	X181	X184	X185	X186	X187	X189	X192
Gm10073	0	0	3.00109916954915	18.0396670359275	7.00598826885697	2.00048844025395	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	4.00195439749781	5.00305424361532	0	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	5.00305424361532	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781
Gm10076	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435
Gm10116	0	0	4.00195439749781	5.00305424361532	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915
Gm10250	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435
Gm10263	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	6.00439882750478	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	3.00109916954915	0	2.00048844025395	0	0	5.00305424361532	0	2.00048844025395
Gm10660	4.00195439749781	9.00990220315199	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	4.00195439749781	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Gm10709	0	1.00012209018435	2.00048844025395	9.00990220315199	4.00195439749781	1.00012209018435	9.00990220315199	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	7.00598826885697	0	4.00195439749781	0	2.00048844025395	3.00109916954915	4.00195439749781	6.00439882750478	3.00109916954915	5.00305424361532
Gm10715	23.0648179545339	49.2954494708865	12.0176125328898	0	5.00305424361532	3.00109916954915	11.0147970057849	19.0442041347699	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	7.00598826885697	20.048987655079	13.0206736374495	4.00195439749781	13.0206736374495	11.0147970057849	5.00305424361532	0	11.0147970057849	3.00109916954915	7.00598826885697	7.00598826885697	0	29.1031482864402	25.0766058142306	3.00109916954915	8.00782268745052	0	7.00598826885697	7.00598826885697	24.0705883708827	13.0206736374495	2.00048844025395	15.0275330602518	12.0176125328898	9.00990220315199	3.00109916954915	0	13.0206736374495	30.1104026871881	5.00305424361532
Gm10717	46.2602511104364	129.010540282996	29.1031482864402	0	20.048987655079	9.00990220315199	18.0396670359275	48.283466760365	2.00048844025395	2.00048844025395	9.00990220315199	7.00598826885697	1.00012209018435	17.0353762377124	12.0176125328898	47.2717340146999	23.0648179545339	5.00305424361532	27.0893822675098	36.1591362501238	7.00598826885697	1.00012209018435	30.1104026871881	8.00782268745052	21.0540177177831	22.0592944438992	0	98.1670210458638	56.38633784995	10.0122269359159	29.1031482864402	1.00012209018435	11.0147970057849	15.0275330602518	50.3076822698104	43.22730021288	8.00782268745052	65.5212691545208	36.1591362501238	45.2490179242113	6.00439882750478	0	43.22730021288	66.5375202452072	17.0353762377124
Gm10719	13.0206736374495	47.2717340146999	11.0147970057849	0	5.00305424361532	4.00195439749781	11.0147970057849	12.0176125328898	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	6.00439882750478	17.0353762377124	6.00439882750478	2.00048844025395	14.0239804397716	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	9.00990220315199	7.00598826885697	1.00012209018435	33.1336529167031	32.1256548803621	3.00109916954915	9.00990220315199	0	6.00439882750478	9.00990220315199	24.0705883708827	17.0353762377124	1.00012209018435	21.0540177177831	15.0275330602518	10.0122269359159	5.00305424361532	0	18.0396670359275	27.0893822675098	7.00598826885697
Gm11808	0	0	1.00012209018435	9.00990220315199	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395
Gm12840	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Gm13889	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	4.00195439749781	6.00439882750478	0	0	0	0	0	0	4.00195439749781
Gm13936	5.00305424361532	5.00305424361532	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	0	0	0	0
Gm14214	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915
Gm15013	0	0	3.00109916954915	18.0396670359275	6.00439882750478	1.00012209018435	17.0353762377124	4.00195439749781	4.00195439749781	4.00195439749781	2.00048844025395	9.00990220315199	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	0	4.00195439749781	4.00195439749781	0	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	0	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	0	5.00305424361532	5.00305424361532	11.0147970057849
Gm15675	0	1.00012209018435	9.00990220315199	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0
Gm16348	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0
Gm17555	70.6050478883099	110.476572008402	34.1418990756402	0	4.00195439749781	23.0648179545339	26.0828704059517	9.00990220315199	3.00109916954915	1.00012209018435	3.00109916954915	0	0	11.0147970057849	1.00012209018435	22.0592944438992	52.332898627509	21.0540177177831	12.0176125328898	23.0648179545339	2.00048844025395	5.00305424361532	32.1256548803621	20.048987655079	42.2168154415037	27.0893822675098	1.00012209018435	23.0648179545339	85.8943526882953	5.00305424361532	54.3591168236642	1.00012209018435	12.0176125328898	40.1965934523377	56.38633784995	39.186855988824	11.0147970057849	68.5707791601287	6.00439882750478	40.1965934523377	5.00305424361532	0	21.0540177177831	6.00439882750478	20.048987655079
Gm17615	17.0353762377124	29.1031482864402	8.00782268745052	0	0	5.00305424361532	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	7.00598826885697	23.0648179545339	8.00782268745052	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	6.00439882750478	5.00305424361532	0	5.00305424361532	15.0275330602518	1.00012209018435	7.00598826885697	0	0	6.00439882750478	10.0122269359159	10.0122269359159	4.00195439749781	14.0239804397716	3.00109916954915	5.00305424361532	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915
Gm2000	0	0	1.00012209018435	11.0147970057849	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395
Gm21092	2.00048844025395	4.00195439749781	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915
Gm21738	17.0353762377124	17.0353762377124	9.00990220315199	0	2.00048844025395	2.00048844025395	3.00109916954915	14.0239804397716	0	0	0	2.00048844025395	0	3.00109916954915	4.00195439749781	8.00782268745052	10.0122269359159	1.00012209018435	6.00439882750478	5.00305424361532	2.00048844025395	0	8.00782268745052	6.00439882750478	5.00305424361532	5.00305424361532	0	22.0592944438992	13.0206736374495	2.00048844025395	3.00109916954915	0	3.00109916954915	1.00012209018435	12.0176125328898	6.00439882750478	0	15.0275330602518	6.00439882750478	6.00439882750478	2.00048844025395	0	7.00598826885697	17.0353762377124	10.0122269359159
Gm21750	30.1104026871881	56.38633784995	18.0396670359275	0	2.00048844025395	9.00990220315199	11.0147970057849	4.00195439749781	0	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	10.0122269359159	31.1179048445245	9.00990220315199	5.00305424361532	12.0176125328898	2.00048844025395	2.00048844025395	11.0147970057849	13.0206736374495	15.0275330602518	7.00598826885697	0	26.0828704059517	32.1256548803621	4.00195439749781	21.0540177177831	0	6.00439882750478	21.0540177177831	16.0313316193744	11.0147970057849	4.00195439749781	26.0828704059517	4.00195439749781	13.0206736374495	1.00012209018435	0	9.00990220315199	4.00195439749781	5.00305424361532
Gm21833	215.574678658901	374.62089197091	105.343095963603	0	7.00598826885697	68.5707791601287	85.8943526882953	23.0648179545339	4.00195439749781	4.00195439749781	11.0147970057849	4.00195439749781	1.00012209018435	21.0540177177831	3.00109916954915	59.4290518687863	191.403216594489	58.4145626995135	38.1773673823587	73.6583465760993	15.0275330602518	3.00109916954915	87.9372454987234	51.3201652807748	88.9590741182177	86.9156717311133	0	101.240942390885	192.451188968122	14.0239804397716	144.519835602049	2.00048844025395	32.1256548803621	112.531765227636	136.240904031631	127.978672284089	35.1503934793561	233.532670029131	25.0766058142306	107.39571439794	17.0353762377124	0	66.5375202452072	28.0961415204583	43.22730021288
Gm21962	23.0648179545339	37.1681275103067	17.0353762377124	0	0	9.00990220315199	6.00439882750478	4.00195439749781	1.00012209018435	0	3.00109916954915	4.00195439749781	0	5.00305424361532	0	7.00598826885697	17.0353762377124	5.00305424361532	4.00195439749781	7.00598826885697	1.00012209018435	2.00048844025395	13.0206736374495	4.00195439749781	10.0122269359159	7.00598826885697	0	16.0313316193744	18.0396670359275	2.00048844025395	17.0353762377124	0	2.00048844025395	11.0147970057849	19.0442041347699	9.00990220315199	4.00195439749781	31.1179048445245	3.00109916954915	12.0176125328898	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395
Gm26809	0	7.00598826885697	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Gm26905	14.0239804397716	25.0766058142306	3.00109916954915	0	0	4.00195439749781	7.00598826885697	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	21.0540177177831	5.00305424361532	5.00305424361532	8.00782268745052	0	0	9.00990220315199	4.00195439749781	4.00195439749781	10.0122269359159	0	11.0147970057849	15.0275330602518	3.00109916954915	6.00439882750478	0	1.00012209018435	8.00782268745052	10.0122269359159	9.00990220315199	4.00195439749781	10.0122269359159	1.00012209018435	8.00782268745052	3.00109916954915	0	4.00195439749781	5.00305424361532	6.00439882750478
Gm26917	4.00195439749781	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	69.5877872348756	4.00195439749781	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Gm28037	0	0	5.00305424361532	4.00195439749781	5.00305424361532	3.00109916954915	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	0	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	6.00439882750478	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	3.00109916954915	3.00109916954915	0	5.00305424361532	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395
Gm29562	0	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395
Gm31258	14.0239804397716	46.2602511104364	6.00439882750478	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	11.0147970057849	19.0442041347699	6.00439882750478	5.00305424361532	5.00305424361532	2.00048844025395	0	7.00598826885697	3.00109916954915	11.0147970057849	5.00305424361532	0	9.00990220315199	15.0275330602518	2.00048844025395	15.0275330602518	0	2.00048844025395	16.0313316193744	11.0147970057849	11.0147970057849	0	13.0206736374495	2.00048844025395	14.0239804397716	2.00048844025395	0	6.00439882750478	2.00048844025395	3.00109916954915
Gm37033	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0
Gm37086	8.00782268745052	12.0176125328898	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395
Gm37158	84.8732882432719	173.628587552511	38.1773673823587	0	5.00305424361532	14.0239804397716	31.1179048445245	13.0206736374495	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	37.1681275103067	55.3726019210037	16.0313316193744	7.00598826885697	19.0442041347699	5.00305424361532	1.00012209018435	39.186855988824	16.0313316193744	32.1256548803621	25.0766058142306	0	45.2490179242113	93.0489396602164	6.00439882750478	62.4740278484444	0	15.0275330602518	48.283466760365	53.3458824338344	59.4290518687863	9.00990220315199	73.6583465760993	8.00782268745052	33.1336529167031	3.00109916954915	0	23.0648179545339	19.0442041347699	8.00782268745052
Gm37324	31.1179048445245	44.2380343327527	11.0147970057849	0	0	6.00439882750478	7.00598826885697	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	11.0147970057849	45.2490179242113	12.0176125328898	8.00782268745052	12.0176125328898	4.00195439749781	0	16.0313316193744	5.00305424361532	10.0122269359159	3.00109916954915	0	6.00439882750478	25.0766058142306	1.00012209018435	19.0442041347699	0	8.00782268745052	10.0122269359159	18.0396670359275	14.0239804397716	1.00012209018435	23.0648179545339	4.00195439749781	11.0147970057849	5.00305424361532	0	0	2.00048844025395	4.00195439749781
Gm37404	14.0239804397716	34.1418990756402	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0	4.00195439749781	11.0147970057849	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	8.00782268745052	1.00012209018435	4.00195439749781	0	7.00598826885697	11.0147970057849	1.00012209018435	6.00439882750478	0	5.00305424361532	5.00305424361532	8.00782268745052	5.00305424361532	0	12.0176125328898	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435	3.00109916954915
Gm37728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435
Gm37746	76.7139229953105	93.0489396602164	29.1031482864402	0	2.00048844025395	12.0176125328898	18.0396670359275	8.00782268745052	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	0	22.0592944438992	66.5375202452072	24.0705883708827	18.0396670359275	16.0313316193744	9.00990220315199	3.00109916954915	27.0893822675098	14.0239804397716	17.0353762377124	25.0766058142306	0	23.0648179545339	48.283466760365	4.00195439749781	37.1681275103067	0	9.00990220315199	29.1031482864402	30.1104026871881	28.0961415204583	10.0122269359159	38.1773673823587	6.00439882750478	27.0893822675098	3.00109916954915	0	18.0396670359275	5.00305424361532	12.0176125328898
Gm37758	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0
Gm37761	5.00305424361532	16.0313316193744	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	0
Gm37900	31.1179048445245	44.2380343327527	11.0147970057849	0	1.00012209018435	9.00990220315199	11.0147970057849	6.00439882750478	0	0	0	0	0	3.00109916954915	0	12.0176125328898	26.0828704059517	14.0239804397716	7.00598826885697	7.00598826885697	2.00048844025395	3.00109916954915	20.048987655079	5.00305424361532	13.0206736374495	12.0176125328898	0	19.0442041347699	33.1336529167031	1.00012209018435	22.0592944438992	0	11.0147970057849	15.0275330602518	25.0766058142306	15.0275330602518	6.00439882750478	33.1336529167031	2.00048844025395	18.0396670359275	4.00195439749781	0	11.0147970057849	3.00109916954915	1.00012209018435
Gm37903	13.0206736374495	20.048987655079	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	4.00195439749781	10.0122269359159	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	0	5.00305424361532	1.00012209018435	4.00195439749781	2.00048844025395	0	9.00990220315199	19.0442041347699	0	5.00305424361532	0	0	5.00305424361532	10.0122269359159	3.00109916954915	2.00048844025395	6.00439882750478	5.00305424361532	9.00990220315199	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435
Gm37954	111.504039717289	173.628587552511	38.1773673823587	1.00012209018435	1.00012209018435	27.0893822675098	26.0828704059517	11.0147970057849	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	11.0147970057849	1.00012209018435	44.2380343327527	99.1914051952572	33.1336529167031	24.0705883708827	32.1256548803621	5.00305424361532	5.00305424361532	39.186855988824	20.048987655079	41.2065798956254	38.1773673823587	0	50.3076822698104	72.6403274332921	6.00439882750478	69.5877872348756	0	20.048987655079	53.3458824338344	67.5540235386734	48.283466760365	18.0396670359275	94.0720444488503	10.0122269359159	54.3591168236642	8.00782268745052	1.00012209018435	28.0961415204583	10.0122269359159	14.0239804397716
Gm37985	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435
Gm38142	2.00048844025395	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Gm38195	3.00109916954915	6.00439882750478	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	0	2.00048844025395	3.00109916954915	5.00305424361532	0	5.00305424361532	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435
Gm3839	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	3.00109916954915	3.00109916954915	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	0	7.00598826885697	1.00012209018435	8.00782268745052	3.00109916954915	3.00109916954915	0	5.00305424361532	4.00195439749781	3.00109916954915	3.00109916954915
Gm4117	10.0122269359159	23.0648179545339	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	6.00439882750478	6.00439882750478	0	6.00439882750478	0	1.00012209018435	3.00109916954915	7.00598826885697	3.00109916954915	0	8.00782268745052	0	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	3.00109916954915
Gm42418	13.0206736374495	8.00782268745052	14.0239804397716	23.0648179545339	91.0034964217043	6.00439882750478	9.00990220315199	40.1965934523377	110.476572008402	120.762865711731	3.00109916954915	34.1418990756402	27.0893822675098	23.0648179545339	11.0147970057849	2.00048844025395	8.00782268745052	0	31.1179048445245	2.00048844025395	7.00598826885697	22.0592944438992	9.00990220315199	39.186855988824	11.0147970057849	10.0122269359159	28.0961415204583	4.00195439749781	51.3201652807748	6.00439882750478	7.00598826885697	4.00195439749781	22.0592944438992	7.00598826885697	5.00305424361532	57.4003247346927	11.0147970057849	29.1031482864402	4.00195439749781	42.2168154415037	29.1031482864402	17.0353762377124	11.0147970057849	22.0592944438992	27.0893822675098
Gm42445	25.0766058142306	32.1256548803621	4.00195439749781	0	0	5.00305424361532	9.00990220315199	6.00439882750478	0	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	21.0540177177831	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	4.00195439749781	8.00782268745052	8.00782268745052	0	11.0147970057849	10.0122269359159	1.00012209018435	13.0206736374495	0	2.00048844025395	11.0147970057849	14.0239804397716	7.00598826885697	5.00305424361532	24.0705883708827	2.00048844025395	13.0206736374495	2.00048844025395	0	6.00439882750478	3.00109916954915	4.00195439749781
Gm42503	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697
Gm42513	7.00598826885697	20.048987655079	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	8.00782268745052	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	4.00195439749781	0	4.00195439749781	0	5.00305424361532	7.00598826885697	0	4.00195439749781	0	0	4.00195439749781	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	1.00012209018435
