GENEID	X97	X98	X99	X102	X105	X106	X107	X109	X110	X112	X116	X118	X120	X121	X127	X128	X129	X130	X133	X135	X138	X139	X141	X142	X145	X148	X150	X151	X152	X153	X159	X161	X165	X167	X174	X176	X177	X178	X179	X182	X184	X185	X187	X190	X191	X192
Acta2	1.00012209018435	11.0147970057849	0	0	0	0	0	0	0	0	8.00782268745052	14.0239804397716	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435
Actb	117.674264333764	26.0828704059517	8.00782268745052	3.00109916954915	4.00195439749781	5.00305424361532	16.0313316193744	0	0	19.0442041347699	39.186855988824	10.0122269359159	5.00305424361532	3.00109916954915	3.00109916954915	15.0275330602518	28.0961415204583	7.00598826885697	3.00109916954915	9.00990220315199	18.0396670359275	0	8.00782268745052	7.00598826885697	12.0176125328898	13.0206736374495	5.00305424361532	11.0147970057849	3.00109916954915	6.00439882750478	19.0442041347699	14.0239804397716	0	7.00598826885697	20.048987655079	23.0648179545339	4.00195439749781	16.0313316193744	1.00012209018435	4.00195439749781	24.0705883708827	4.00195439749781	3.00109916954915	7.00598826885697	0	10.0122269359159
Actg1	51.3201652807748	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	8.00782268745052	5.00305424361532	10.0122269359159	5.00305424361532	1.00012209018435	2.00048844025395	6.00439882750478	16.0313316193744	0	0	2.00048844025395	5.00305424361532	0	2.00048844025395	2.00048844025395	13.0206736374495	4.00195439749781	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	4.00195439749781	0	3.00109916954915	18.0396670359275	0	0	2.00048844025395	0	1.00012209018435
Actn4	4.00195439749781	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	0	3.00109916954915	2.00048844025395	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395
Adamts1	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	9.00990220315199	0	1.00012209018435	8.00782268745052	6.00439882750478	0	1.00012209018435	8.00782268745052	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	7.00598826885697	3.00109916954915	0	10.0122269359159	0	9.00990220315199	3.00109916954915	0	0	0	1.00012209018435
Adamts4	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	18.0396670359275	0	0	2.00048844025395	0	1.00012209018435	0	0
Adgrl4	6.00439882750478	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0
Adh1	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	10.0122269359159	3.00109916954915	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435
Aebp1	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	11.0147970057849	0	0	0	0	0	8.00782268745052	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0
Aes	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0
Agtr1a	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0
Ahnak	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	2.00048844025395	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	11.0147970057849	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Akap2	7.00598826885697	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	9.00990220315199	0	0	0	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0
Akr1a1	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395
Aldh2	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0	0	9.00990220315199	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0
Aldoa	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395
Angptl4	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	3.00109916954915	2.00048844025395	0	11.0147970057849	0	0	2.00048844025395	0	0	0	0	0	0	0	11.0147970057849	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	1.00012209018435
Ano6	6.00439882750478	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Anxa1	10.0122269359159	9.00990220315199	1.00012209018435	0	0	0	0	0	0	3.00109916954915	2.00048844025395	5.00305424361532	0	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0
Anxa2	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	8.00782268745052	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Anxa3	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	0
Anxa5	8.00782268745052	3.00109916954915	4.00195439749781	0	0	0	5.00305424361532	0	0	0	9.00990220315199	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	14.0239804397716	0	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Aoc3	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0
Aplp2	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	4.00195439749781	2.00048844025395
Apoe	11.0147970057849	1.00012209018435	9.00990220315199	1.00012209018435	7.00598826885697	1.00012209018435	82.8319226390948	3.00109916954915	2.00048844025395	9.00990220315199	98.1670210458638	13.0206736374495	2.00048844025395	1.00012209018435	5.00305424361532	19.0442041347699	7.00598826885697	38.1773673823587	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	16.0313316193744	143.484053576046	113.559748668846	2.00048844025395	6.00439882750478	38.1773673823587	0	1.00012209018435	134.173783119729	20.048987655079	88.9590741182177	4.00195439749781	8.00782268745052	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	9.00990220315199	19.0442041347699	2.00048844025395	0	4.00195439749781	47.2717340146999
Apold1	39.186855988824	0	0	0	0	7.00598826885697	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	10.0122269359159	2.00048844025395	1.00012209018435	34.1418990756402	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	5.00305424361532	6.00439882750478	0	1.00012209018435	6.00439882750478	6.00439882750478	4.00195439749781	0	28.0961415204583	2.00048844025395	22.0592944438992	0	0	1.00012209018435	0	0
App	11.0147970057849	2.00048844025395	7.00598826885697	1.00012209018435	0	0	4.00195439749781	0	0	5.00305424361532	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	9.00990220315199	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	0	3.00109916954915	3.00109916954915	0	1.00012209018435	4.00195439749781	9.00990220315199	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435
Aqp1	30.1104026871881	0	6.00439882750478	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	25.0766058142306	0	1.00012209018435	0	2.00048844025395	0	15.0275330602518	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	7.00598826885697	11.0147970057849	3.00109916954915	0	0	1.00012209018435	30.1104026871881	0	0	0	6.00439882750478	0
Arf1	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435
Arf4	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	0	0	6.00439882750478	0	1.00012209018435	11.0147970057849	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Arhgap29	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0
Arl5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	9.00990220315199	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0
Arntl	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Arpc1b	5.00305424361532	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	8.00782268745052	7.00598826885697	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Arpc2	4.00195439749781	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	6.00439882750478	0	0	1.00012209018435	0	0	0	0	2.00048844025395	8.00782268745052	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	0	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0
Aspn	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0
Atf3	1.00012209018435	2.00048844025395	0	0	0	0	4.00195439749781	0	1.00012209018435	8.00782268745052	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	13.0206736374495	11.0147970057849	1.00012209018435	0	1.00012209018435	1.00012209018435	0	16.0313316193744	1.00012209018435	0	10.0122269359159	0	6.00439882750478
Atf4	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Atf5	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5a1	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	7.00598826885697	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0
Atp5b	8.00782268745052	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	7.00598826885697	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0
Atp5j	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0
Atp5l	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Atp6ap1	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0
Axl	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0
B2m	63.4895230811159	33.1336529167031	15.0275330602518	6.00439882750478	3.00109916954915	8.00782268745052	18.0396670359275	2.00048844025395	0	19.0442041347699	36.1591362501238	14.0239804397716	14.0239804397716	19.0442041347699	22.0592944438992	14.0239804397716	15.0275330602518	12.0176125328898	2.00048844025395	11.0147970057849	25.0766058142306	4.00195439749781	6.00439882750478	13.0206736374495	32.1256548803621	47.2717340146999	1.00012209018435	19.0442041347699	11.0147970057849	2.00048844025395	12.0176125328898	40.1965934523377	3.00109916954915	16.0313316193744	28.0961415204583	38.1773673823587	8.00782268745052	8.00782268745052	31.1179048445245	8.00782268745052	32.1256548803621	18.0396670359275	5.00305424361532	17.0353762377124	2.00048844025395	10.0122269359159
BC051077	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	0	0	5.00305424361532	0	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0
Bag3	0	4.00195439749781	0	0	0	0	10.0122269359159	0	0	1.00012209018435	1.00012209018435	17.0353762377124	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435
Bambi	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0
Bclaf1	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435
Bgn	2.00048844025395	6.00439882750478	0	0	0	0	14.0239804397716	1.00012209018435	1.00012209018435	0	9.00990220315199	4.00195439749781	0	6.00439882750478	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435	20.048987655079	40.1965934523377	0	0	1.00012209018435	1.00012209018435	0	13.0206736374495	1.00012209018435	17.0353762377124	0	0	1.00012209018435	0	9.00990220315199	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	2.00048844025395
Bhlhe40	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395
Bsg	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0
Bst2	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0
