GENEID	X2	X4	X5	X7	X9	X10	X13	X14	X15	X16	X17	X19	X20	X21	X22	X23	X24	X27	X29	X32	X35	X36	X37	X39	X40	X43	X47	X48	X49	X56	X59	X61	X63	X64	X65	X68	X69	X72	X73	X75	X77	X78	X80	X81	X83	X84	X85	X86	X87	X88	X89	X93	X94	X95	X96
9530068E07Rik	0	3.00109916954915	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435
9930111J21Rik1	3.00109916954915	0	0	0	0	3.00109916954915	3.00109916954915	3.00109916954915	16.0313316193744	9.00990220315199	3.00109916954915	15.0275330602518	6.00439882750478	3.00109916954915	0	0	6.00439882750478	9.00990220315199	11.0147970057849	10.0122269359159	3.00109916954915	54.3591168236642	0	1.00012209018435	0	8.00782268745052	9.00990220315199	4.00195439749781	8.00782268745052	0	14.0239804397716	1.00012209018435	0	1.00012209018435	11.0147970057849	9.00990220315199	1.00012209018435	16.0313316193744	8.00782268745052	21.0540177177831	0	0	9.00990220315199	3.00109916954915	17.0353762377124	0	6.00439882750478	1.00012209018435	0	22.0592944438992	0	6.00439882750478	1.00012209018435	0	15.0275330602518
A230046K03Rik	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435
A430027C01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430073D23Rik	17.0353762377124	0	0	0	1.00012209018435	12.0176125328898	28.0961415204583	12.0176125328898	35.1503934793561	24.0705883708827	8.00782268745052	51.3201652807748	14.0239804397716	20.048987655079	0	3.00109916954915	26.0828704059517	25.0766058142306	31.1179048445245	37.1681275103067	8.00782268745052	125.915715806333	0	10.0122269359159	1.00012209018435	16.0313316193744	16.0313316193744	6.00439882750478	12.0176125328898	0	39.186855988824	0	0	0	35.1503934793561	10.0122269359159	1.00012209018435	35.1503934793561	27.0893822675098	34.1418990756402	1.00012209018435	0	17.0353762377124	30.1104026871881	30.1104026871881	1.00012209018435	12.0176125328898	3.00109916954915	0	59.4290518687863	0	55.3726019210037	0	0	45.2490179242113
AI506816	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0
AI607873	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781
AI838599	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	4.00195439749781	0	6.00439882750478	4.00195439749781	0	0	0	2.00048844025395	0	0	4.00195439749781	0	9.00990220315199	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	0	4.00195439749781	3.00109916954915	8.00782268745052	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395
Aamp	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	2.00048844025395	5.00305424361532	0	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Aars	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	7.00598826885697	0	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Abca1	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395
Abca8a	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Abcc9	2.00048844025395	0	0	0	0	5.00305424361532	3.00109916954915	0	0	9.00990220315199	0	14.0239804397716	0	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	0	5.00305424361532	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	8.00782268745052	0	4.00195439749781	7.00598826885697	0	0	0	1.00012209018435	0	0	8.00782268745052	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	9.00990220315199
Abcf1	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0
Acer2	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395
Aco2	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Acot1	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0
Acsl4	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	5.00305424361532	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acta2	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	21.0540177177831	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	1.00012209018435	7.00598826885697	2.00048844025395	0	0	0
Actb	32.1256548803621	11.0147970057849	13.0206736374495	11.0147970057849	12.0176125328898	32.1256548803621	50.3076822698104	5.00305424361532	64.505270141498	75.6951442311975	3.00109916954915	103.291505637717	10.0122269359159	65.5212691545208	26.0828704059517	1.00012209018435	18.0396670359275	8.00782268745052	17.0353762377124	32.1256548803621	3.00109916954915	13.0206736374495	9.00990220315199	11.0147970057849	11.0147970057849	0	11.0147970057849	16.0313316193744	18.0396670359275	3.00109916954915	8.00782268745052	8.00782268745052	1.00012209018435	15.0275330602518	32.1256548803621	73.6583465760993	5.00305424361532	27.0893822675098	0	23.0648179545339	6.00439882750478	5.00305424361532	32.1256548803621	11.0147970057849	11.0147970057849	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	10.0122269359159	26.0828704059517	18.0396670359275	3.00109916954915	18.0396670359275	5.00305424361532
Actg1	3.00109916954915	3.00109916954915	5.00305424361532	6.00439882750478	1.00012209018435	10.0122269359159	9.00990220315199	0	34.1418990756402	8.00782268745052	1.00012209018435	24.0705883708827	5.00305424361532	11.0147970057849	3.00109916954915	6.00439882750478	12.0176125328898	6.00439882750478	1.00012209018435	6.00439882750478	3.00109916954915	6.00439882750478	0	9.00990220315199	17.0353762377124	6.00439882750478	9.00990220315199	7.00598826885697	3.00109916954915	3.00109916954915	8.00782268745052	1.00012209018435	0	12.0176125328898	4.00195439749781	8.00782268745052	1.00012209018435	14.0239804397716	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	4.00195439749781	0	0	2.00048844025395	13.0206736374495	7.00598826885697	1.00012209018435	16.0313316193744	1.00012209018435
Actg2	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Actn1	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	3.00109916954915	0	0	0	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915
Actn4	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	4.00195439749781	4.00195439749781	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	13.0206736374495	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	8.00782268745052
Actr3	0	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0
Adam10	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0
Adam12	0	0	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	12.0176125328898	0	2.00048844025395	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435
Adamts1	3.00109916954915	3.00109916954915	1.00012209018435	0	0	19.0442041347699	12.0176125328898	3.00109916954915	2.00048844025395	7.00598826885697	0	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	5.00305424361532	11.0147970057849	2.00048844025395	5.00305424361532	16.0313316193744	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	8.00782268745052	2.00048844025395	0	6.00439882750478	25.0766058142306	0	23.0648179545339	0	1.00012209018435	21.0540177177831	0	0	0	0	0	0	1.00012209018435	10.0122269359159	0	8.00782268745052	4.00195439749781	1.00012209018435
Adamts2	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Adamts20	6.00439882750478	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Adamts4	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	7.00598826885697	4.00195439749781	7.00598826885697	0	1.00012209018435	0	13.0206736374495	1.00012209018435	1.00012209018435	49.2954494708865	0	0	0	0	0	0	8.00782268745052	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	20.048987655079
Adamts5	0	0	0	0	0	1.00012209018435	0	0	19.0442041347699	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Adcy6	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Add1	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0
Add3	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Adgrd1	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrf5	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532
Adh1	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Adra2a	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	10.0122269359159	0	0	0	0	3.00109916954915	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0
Adsl	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Aebp1	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	8.00782268745052	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Aes	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	4.00195439749781
Aff1	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Ago2	3.00109916954915	0	0	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	3.00109916954915	5.00305424361532	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	6.00439882750478	3.00109916954915	0	0	0	0	0	6.00439882750478	1.00012209018435	5.00305424361532	0	5.00305424361532	1.00012209018435
Agpat2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Agps	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	10.0122269359159	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Agrn	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	0	7.00598826885697	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	4.00195439749781
Agt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478
Agtr1a	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199
