GENEID	X1	X2	X3	X4	X5	X6	X7	X11	X12	X14	X15	X17	X19	X20	X21	X23	X24	X26	X27	X28	X29	X30	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X56	X57	X58	X59	X60	X61	X62	X64	X65	X67	X68	X71	X72	X74	X75	X76	X77	X78	X80	X81	X82	X84	X85	X86	X87	X90	X91	X92	X93	X94	X95
9930111J21Rik1	19.0442041347699	0	7.00598826885697	0	20.048987655079	9.00990220315199	0	1.00012209018435	1.00012209018435	6.00439882750478	13.0206736374495	0	1.00012209018435	11.0147970057849	6.00439882750478	7.00598826885697	6.00439882750478	2.00048844025395	6.00439882750478	5.00305424361532	0	9.00990220315199	7.00598826885697	0	1.00012209018435	38.1773673823587	4.00195439749781	0	12.0176125328898	9.00990220315199	6.00439882750478	4.00195439749781	0	2.00048844025395	6.00439882750478	9.00990220315199	2.00048844025395	1.00012209018435	1.00012209018435	11.0147970057849	7.00598826885697	7.00598826885697	10.0122269359159	14.0239804397716	3.00109916954915	9.00990220315199	8.00782268745052	14.0239804397716	6.00439882750478	0	2.00048844025395	1.00012209018435	6.00439882750478	6.00439882750478	0	5.00305424361532	0	13.0206736374495	37.1681275103067	3.00109916954915	0	5.00305424361532	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	10.0122269359159	2.00048844025395	5.00305424361532	4.00195439749781	6.00439882750478	5.00305424361532	5.00305424361532	1.00012209018435	2.00048844025395
A430073D23Rik	30.1104026871881	0	7.00598826885697	1.00012209018435	24.0705883708827	15.0275330602518	0	0	0	13.0206736374495	10.0122269359159	0	3.00109916954915	7.00598826885697	5.00305424361532	6.00439882750478	9.00990220315199	3.00109916954915	7.00598826885697	3.00109916954915	0	13.0206736374495	12.0176125328898	0	0	34.1418990756402	11.0147970057849	0	13.0206736374495	1.00012209018435	2.00048844025395	2.00048844025395	0	0	6.00439882750478	15.0275330602518	0	5.00305424361532	0	11.0147970057849	8.00782268745052	5.00305424361532	13.0206736374495	22.0592944438992	6.00439882750478	11.0147970057849	9.00990220315199	9.00990220315199	11.0147970057849	0	3.00109916954915	1.00012209018435	5.00305424361532	15.0275330602518	0	8.00782268745052	0	15.0275330602518	41.2065798956254	11.0147970057849	1.00012209018435	10.0122269359159	2.00048844025395	0	0	7.00598826885697	8.00782268745052	9.00990220315199	6.00439882750478	4.00195439749781	5.00305424361532	10.0122269359159	11.0147970057849	5.00305424361532	6.00439882750478
AI838599	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	9.00990220315199	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435
AU020206	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0
Abca1	1.00012209018435	0	0	0	8.00782268745052	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395
Abca8a	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Abcc1	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Abcc9	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	4.00195439749781	3.00109916954915	0	9.00990220315199	0	10.0122269359159	4.00195439749781	1.00012209018435	0	6.00439882750478	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	10.0122269359159	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	8.00782268745052	10.0122269359159	1.00012209018435	2.00048844025395	8.00782268745052	0	0	0
Abcf1	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435
Abcg2	1.00012209018435	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Abi3bp	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0
Ablim1	0	0	2.00048844025395	0	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Acbd6	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0
Ache	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0
Ackr1	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acp1	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0
Acta2	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	9.00990220315199	0	0	0	0	0	12.0176125328898	0	3.00109916954915	0	0	20.048987655079	2.00048844025395	0	0	0	0	0	7.00598826885697	0	0	10.0122269359159	0	3.00109916954915	5.00305424361532	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	16.0313316193744	1.00012209018435	11.0147970057849	0	0
Actb	13.0206736374495	3.00109916954915	14.0239804397716	1.00012209018435	47.2717340146999	25.0766058142306	0	4.00195439749781	8.00782268745052	57.4003247346927	11.0147970057849	3.00109916954915	6.00439882750478	18.0396670359275	17.0353762377124	42.2168154415037	3.00109916954915	3.00109916954915	25.0766058142306	36.1591362501238	13.0206736374495	22.0592944438992	26.0828704059517	5.00305424361532	3.00109916954915	29.1031482864402	7.00598826885697	10.0122269359159	50.3076822698104	94.0720444488503	43.22730021288	20.048987655079	12.0176125328898	29.1031482864402	32.1256548803621	16.0313316193744	38.1773673823587	3.00109916954915	10.0122269359159	22.0592944438992	29.1031482864402	12.0176125328898	12.0176125328898	49.2954494708865	12.0176125328898	15.0275330602518	21.0540177177831	35.1503934793561	20.048987655079	1.00012209018435	5.00305424361532	18.0396670359275	31.1179048445245	3.00109916954915	5.00305424361532	53.3458824338344	2.00048844025395	29.1031482864402	1.00012209018435	3.00109916954915	5.00305424361532	28.0961415204583	15.0275330602518	0	4.00195439749781	3.00109916954915	45.2490179242113	7.00598826885697	18.0396670359275	16.0313316193744	38.1773673823587	16.0313316193744	10.0122269359159	1.00012209018435	14.0239804397716
Actg1	7.00598826885697	0	3.00109916954915	0	34.1418990756402	48.283466760365	0	0	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	2.00048844025395	12.0176125328898	12.0176125328898	9.00990220315199	4.00195439749781	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	4.00195439749781	6.00439882750478	1.00012209018435	2.00048844025395	13.0206736374495	5.00305424361532	2.00048844025395	34.1418990756402	14.0239804397716	4.00195439749781	3.00109916954915	0	9.00990220315199	22.0592944438992	6.00439882750478	9.00990220315199	1.00012209018435	3.00109916954915	11.0147970057849	12.0176125328898	2.00048844025395	0	13.0206736374495	3.00109916954915	9.00990220315199	6.00439882750478	8.00782268745052	13.0206736374495	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	4.00195439749781	13.0206736374495	2.00048844025395	8.00782268745052	1.00012209018435	0	4.00195439749781	5.00305424361532	10.0122269359159	0	1.00012209018435	1.00012209018435	9.00990220315199	0	3.00109916954915	1.00012209018435	13.0206736374495	5.00305424361532	12.0176125328898	1.00012209018435	12.0176125328898
Actg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actn1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	4.00195439749781	0	0	0	5.00305424361532	0	7.00598826885697	7.00598826885697	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	4.00195439749781	6.00439882750478	0	0	8.00782268745052	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	4.00195439749781	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435
Actn4	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435
Actr3	1.00012209018435	0	0	0	7.00598826885697	2.00048844025395	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	0
Adam12	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	3.00109916954915	0	0	0	4.00195439749781	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	10.0122269359159	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0
Adam9	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	0
Adamts1	1.00012209018435	0	0	0	0	35.1503934793561	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	0	0	7.00598826885697	0	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	6.00439882750478	0	0	6.00439882750478	0	4.00195439749781	0	0	0	4.00195439749781	0	0	0	0	0	4.00195439749781	0	5.00305424361532	0	10.0122269359159	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	7.00598826885697	1.00012209018435	0	0	9.00990220315199	0	5.00305424361532
Adamts10	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Adamts4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	10.0122269359159	0	0	0	0	0	0	0
Add2	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Add3	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	0	2.00048844025395	4.00195439749781	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0
Adgrf5	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	5.00305424361532
Adgrl1	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0
Adh1	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	8.00782268745052	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	7.00598826885697	0	0	2.00048844025395	0	0	0	0	0	0	0
Adra2a	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	9.00990220315199	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	7.00598826885697	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0
