GENEID	X1	X3	X4	X5	X6	X7	X10	X11	X12	X14	X15	X18	X19	X20	X22	X23	X24	X25	X28	X29	X30	X31	X32	X33	X34	X35	X39	X44	X45	X48	X50	X54	X57	X58	X59	X60	X61	X62	X63	X65	X66	X67	X70	X72	X74	X75	X77	X80	X81	X84	X85	X88	X91	X92	X95	X96
Ahnak	5.00305424361532	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	14.0239804397716	0	0	3.00109916954915	4.00195439749781	0	11.0147970057849	0	4.00195439749781	6.00439882750478	0	4.00195439749781	8.00782268745052	0	2.00048844025395	6.00439882750478	0	13.0206736374495	4.00195439749781	7.00598826885697	0	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	3.00109916954915	7.00598826885697	5.00305424361532	3.00109916954915	8.00782268745052	1.00012209018435	4.00195439749781	0	7.00598826885697	4.00195439749781	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	21.0540177177831	9.00990220315199	5.00305424361532	2.00048844025395
Ajuba	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Akap11	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	7.00598826885697	0	1.00012209018435
Akap2	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	7.00598826885697	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	10.0122269359159	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	7.00598826885697	0	2.00048844025395
Akr1a1	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	0	4.00195439749781	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	0
Angptl4	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	8.00782268745052	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	6.00439882750478	0
Ankrd17	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0
Ano1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Ano6	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0
Anp32b	4.00195439749781	0	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	3.00109916954915	6.00439882750478	5.00305424361532	0	2.00048844025395
Antxr1	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435
Anxa1	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	1.00012209018435	0	0
Anxa2	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	1.00012209018435	7.00598826885697	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	1.00012209018435
Anxa5	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395	0	0	0	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0
Aoc3	0	0	0	5.00305424361532	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	8.00782268745052	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
Apobec1	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435
Apoe	10.0122269359159	0	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	7.00598826885697	0	1.00012209018435	0	3.00109916954915	2.00048844025395	3.00109916954915	8.00782268745052	0	18.0396670359275	26.0828704059517	2.00048844025395	2.00048844025395	6.00439882750478	0	5.00305424361532	3.00109916954915	4.00195439749781	39.186855988824	1.00012209018435	12.0176125328898	0	7.00598826885697	11.0147970057849	36.1591362501238	5.00305424361532	16.0313316193744	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	25.0766058142306	15.0275330602518	11.0147970057849	5.00305424361532
Apold1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
App	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	9.00990220315199	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	6.00439882750478	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	8.00782268745052	7.00598826885697	3.00109916954915	0
Appbp2	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0
Arc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Arcn1	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	5.00305424361532	0	1.00012209018435
Arf1	1.00012209018435	0	0	0	0	2.00048844025395	6.00439882750478	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	3.00109916954915	0	3.00109916954915	0	0	5.00305424361532	0	3.00109916954915	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435
Arf4	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	7.00598826885697	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	9.00990220315199	2.00048844025395	2.00048844025395
Arf6	0	0	0	0	0	0	0	4.00195439749781	0	0	0	4.00195439749781	0	5.00305424361532	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	5.00305424361532	0	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	0	0	0	8.00782268745052	2.00048844025395	0	0
Arhgap20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0
Arid2	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0
Arid5a	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0
Arl4a	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
