GENEID	X97	X98	X99	X100	X103	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X116	X117	X118	X119	X121	X122	X123	X124	X125	X126	X127	X128	X129	X131	X132	X133	X134	X135	X139	X140	X141	X142	X143	X144	X145	X146	X148	X149	X150	X151	X152	X153	X155	X157	X158	X159	X160	X161	X163	X164	X165	X166	X167	X169	X170	X171	X172	X175	X178	X179	X180	X181	X182	X184	X185	X186	X187	X188	X190	X191
Cox8a	0	3.00109916954915	0	0	1.00012209018435	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	12.0176125328898
Cp	0	4.00195439749781	0	0	0	5.00305424361532	7.00598826885697	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	2.00048844025395	8.00782268745052	4.00195439749781	1.00012209018435	0	0	0	9.00990220315199	0	0	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	8.00782268745052	0	7.00598826885697	3.00109916954915	1.00012209018435	3.00109916954915	0	8.00782268745052	6.00439882750478	0	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	10.0122269359159	0	0
Cpe	0	0	0	0	0	0	0	3.00109916954915	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpeb4	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478
Cplx2	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0
Cpox	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	11.0147970057849	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	9.00990220315199	0	18.0396670359275	35.1503934793561
Cpq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Cpsf1	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435
Cpsf2	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532
Cpsf6	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0
Cr1l	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	7.00598826885697	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Crebbp	0	0	0	4.00195439749781	0	4.00195439749781	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395
Creg1	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915
Crip1	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	0	5.00305424361532	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	4.00195439749781	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Crlf3	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	5.00305424361532
Crtc3	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Cryab	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	16.0313316193744	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0
Cs	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	10.0122269359159
Csde1	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	7.00598826885697	2.00048844025395	6.00439882750478	3.00109916954915	3.00109916954915	14.0239804397716	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	0	5.00305424361532	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	0	0	2.00048844025395	5.00305424361532	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697
Csf1	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	10.0122269359159	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0
Csf2rb	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	6.00439882750478	0	0	2.00048844025395	5.00305424361532	8.00782268745052	1.00012209018435	0	0	0	0	9.00990220315199	0	0	0	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Csnk1a1	0	6.00439882750478	0	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	5.00305424361532	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	7.00598826885697
Csnk1g3	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cspg4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0
Csrp1	0	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	5.00305424361532	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395
Cst3	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	8.00782268745052	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	0	0	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Cstb	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0
Ctbp1	0	0	0	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	11.0147970057849
Ctcf	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	7.00598826885697	3.00109916954915	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	8.00782268745052
Ctnnb1	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915
Ctsb	0	1.00012209018435	0	0	0	0	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	4.00195439749781	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	5.00305424361532
Ctsc	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	0	3.00109916954915	0	0	0	0	0
Ctse	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	12.0176125328898	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	24.0705883708827	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	13.0206736374495	27.0893822675098
Ctsl	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	6.00439882750478	4.00195439749781	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	4.00195439749781	0	0	8.00782268745052	0	0	0	4.00195439749781	7.00598826885697	4.00195439749781	3.00109916954915	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	0	4.00195439749781	0	0	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0
Ctss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cul1	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478
Cux1	0	0	0	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Cxadr	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	11.0147970057849	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0
Cxcl1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	35.1503934793561	3.00109916954915	0	0	10.0122269359159	0	0	37.1681275103067	1.00012209018435	1.00012209018435	58.4145626995135	0	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	7.00598826885697	54.3591168236642	15.0275330602518	3.00109916954915	0	1.00012209018435	0	0	0	25.0766058142306	0	0	1.00012209018435	35.1503934793561	2.00048844025395	13.0206736374495	19.0442041347699	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	7.00598826885697	0	41.2065798956254	19.0442041347699	0	2.00048844025395	1.00012209018435	62.4740278484444	4.00195439749781	0	34.1418990756402	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	0	0	0	0	9.00990220315199	0	0
Cxcl10	0	0	0	0	0	24.0705883708827	1.00012209018435	0	0	0	0	0	9.00990220315199	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	10.0122269359159	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	26.0828704059517	0	0	0	0	1.00012209018435	0	5.00305424361532	20.048987655079	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Cxcl12	0	12.0176125328898	0	0	1.00012209018435	17.0353762377124	6.00439882750478	7.00598826885697	0	55.3726019210037	0	0	48.283466760365	0	15.0275330602518	2.00048844025395	1.00012209018435	15.0275330602518	1.00012209018435	1.00012209018435	0	0	0	0	28.0961415204583	43.22730021288	34.1418990756402	0	1.00012209018435	0	0	18.0396670359275	1.00012209018435	1.00012209018435	45.2490179242113	0	0	18.0396670359275	0	0	32.1256548803621	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	35.1503934793561	1.00012209018435	59.4290518687863	20.048987655079	22.0592944438992	40.1965934523377	0	6.00439882750478	29.1031482864402	0	24.0705883708827	54.3591168236642	1.00012209018435	0	0	0	26.0828704059517	9.00990220315199	6.00439882750478	48.283466760365	0	10.0122269359159	1.00012209018435	1.00012209018435	32.1256548803621	0	0
Cxcl13	0	13.0206736374495	0	0	0	0	0	0	0	42.2168154415037	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	20.048987655079	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	15.0275330602518	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	10.0122269359159	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	5.00305424361532	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	17.0353762377124	0	0	0	0	0
Cxcl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	14.0239804397716	0	0	0	0	0	0	1.00012209018435	0	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcl9	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
