GENEID	X98	X105	X106	X110	X113	X114	X121	X122	X123	X130	X137	X138	X139	X147	X162	X165	X169	X171	X176	X177	X178	X180	X181	X183	X189
Aebp1	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0
Ahnak	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	7.00598826885697	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	5.00305424361532	0	3.00109916954915	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0
Akap2	0	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	5.00305424361532	4.00195439749781	0	0	3.00109916954915	2.00048844025395	0	0
Amotl2	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0
Apoe	1.00012209018435	14.0239804397716	48.283466760365	28.0961415204583	10.0122269359159	73.6583465760993	5.00305424361532	48.283466760365	22.0592944438992	0	15.0275330602518	37.1681275103067	28.0961415204583	25.0766058142306	1.00012209018435	37.1681275103067	0	102.266095693696	138.309068680468	86.9156717311133	0	16.0313316193744	0	29.1031482864402	0
App	0	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	6.00439882750478	0	6.00439882750478	5.00305424361532	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	2.00048844025395	0	3.00109916954915	3.00109916954915	3.00109916954915	0	0	7.00598826885697	2.00048844025395	4.00195439749781
Arf1	2.00048844025395	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0
Arl1	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435
Atf3	0	2.00048844025395	5.00305424361532	5.00305424361532	0	21.0540177177831	3.00109916954915	13.0206736374495	13.0206736374495	0	1.00012209018435	7.00598826885697	0	0	4.00195439749781	3.00109916954915	0	13.0206736374495	7.00598826885697	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0
Atf4	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	6.00439882750478	0	0	0	0	0	0	6.00439882750478	3.00109916954915	1.00012209018435	0	6.00439882750478	2.00048844025395	2.00048844025395	0
Atp5b	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	1.00012209018435	0	0
Atp5g3	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435
Atp6v1a	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Atrx	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	0	2.00048844025395	0	1.00012209018435
B2m	0	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	8.00782268745052	2.00048844025395	0	6.00439882750478	1.00012209018435	0	5.00305424361532	8.00782268745052	9.00990220315199	0	2.00048844025395	8.00782268745052	18.0396670359275	3.00109916954915	3.00109916954915	7.00598826885697	6.00439882750478	12.0176125328898
Bach1	0	0	0	3.00109916954915	0	0	0	3.00109916954915	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Bag3	0	0	0	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	24.0705883708827	0	1.00012209018435	0	1.00012209018435	0
Bgn	0	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781	4.00195439749781	5.00305424361532	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	4.00195439749781	9.00990220315199	0	1.00012209018435	0	4.00195439749781	1.00012209018435
Birc3	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0
Brd4	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0
Btg2	0	1.00012209018435	16.0313316193744	13.0206736374495	0	14.0239804397716	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	6.00439882750478	0	5.00305424361532	1.00012209018435	8.00782268745052	0	4.00195439749781	1.00012209018435	2.00048844025395	0
C1ra	0	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	8.00782268745052	4.00195439749781	6.00439882750478	0	0	0	1.00012209018435	0
C1s1	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	7.00598826885697	0	5.00305424361532	4.00195439749781	0	1.00012209018435	6.00439882750478	2.00048844025395	6.00439882750478	0	2.00048844025395	0	7.00598826885697	4.00195439749781	6.00439882750478	0	2.00048844025395	0	0	0
C3	0	24.0705883708827	8.00782268745052	12.0176125328898	5.00305424361532	50.3076822698104	1.00012209018435	31.1179048445245	9.00990220315199	1.00012209018435	10.0122269359159	2.00048844025395	9.00990220315199	10.0122269359159	0	9.00990220315199	0	29.1031482864402	47.2717340146999	60.4437923669776	1.00012209018435	9.00990220315199	1.00012209018435	16.0313316193744	0
Calm1	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	5.00305424361532	1.00012209018435	6.00439882750478
Calr	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	9.00990220315199	0	0	1.00012209018435	0	6.00439882750478
Canx	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	5.00305424361532	0	0	0	0	3.00109916954915
Cbx3	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435
Ccdc80	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0
Ccl11	0	0	4.00195439749781	7.00598826885697	3.00109916954915	0	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	8.00782268745052	0	0	0	0	0
Ccl2	0	5.00305424361532	25.0766058142306	2.00048844025395	0	9.00990220315199	1.00012209018435	39.186855988824	1.00012209018435	0	4.00195439749781	14.0239804397716	10.0122269359159	0	0	2.00048844025395	0	12.0176125328898	19.0442041347699	1.00012209018435	0	12.0176125328898	0	3.00109916954915	0
Ccl7	0	5.00305424361532	1.00012209018435	2.00048844025395	0	9.00990220315199	0	4.00195439749781	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	16.0313316193744	0	2.00048844025395	0	0	0	2.00048844025395	0
Ccnd2	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	8.00782268745052	0	5.00305424361532	0	2.00048844025395	0	0	0
Ccnl1	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Cd164	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395
Cd36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478
Cd47	0	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	6.00439882750478	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Cdk4	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0
Cdkn1a	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	7.00598826885697	0	0	0
Cebpb	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	7.00598826885697	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	6.00439882750478	4.00195439749781	9.00990220315199	0	4.00195439749781	0	0	0
Celf2	0	0	0	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	9.00990220315199	0	0	0	0	0
Cfl1	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0	7.00598826885697
Chchd2	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	4.00195439749781	4.00195439749781	0	1.00012209018435	4.00195439749781	7.00598826885697	4.00195439749781	0	7.00598826885697	0	9.00990220315199	0	3.00109916954915	0	5.00305424361532	0	1.00012209018435	1.00012209018435
Clic4	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	4.00195439749781	11.0147970057849	0	1.00012209018435	2.00048844025395	0	0
Clu	1.00012209018435	7.00598826885697	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	13.0206736374495	0	2.00048844025395	10.0122269359159	0	2.00048844025395	0	3.00109916954915	3.00109916954915	7.00598826885697	0	2.00048844025395	0	8.00782268745052	2.00048844025395
Cnbp	1.00012209018435	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	7.00598826885697	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395
Col1a1	0	9.00990220315199	12.0176125328898	7.00598826885697	22.0592944438992	21.0540177177831	12.0176125328898	30.1104026871881	4.00195439749781	0	5.00305424361532	27.0893822675098	6.00439882750478	12.0176125328898	0	9.00990220315199	0	18.0396670359275	13.0206736374495	16.0313316193744	0	10.0122269359159	0	18.0396670359275	0
Col1a2	1.00012209018435	7.00598826885697	18.0396670359275	17.0353762377124	31.1179048445245	17.0353762377124	12.0176125328898	21.0540177177831	6.00439882750478	0	13.0206736374495	11.0147970057849	4.00195439749781	11.0147970057849	0	12.0176125328898	1.00012209018435	32.1256548803621	30.1104026871881	19.0442041347699	0	7.00598826885697	0	9.00990220315199	1.00012209018435
Col3a1	1.00012209018435	7.00598826885697	7.00598826885697	21.0540177177831	36.1591362501238	15.0275330602518	5.00305424361532	43.22730021288	5.00305424361532	0	3.00109916954915	12.0176125328898	9.00990220315199	1.00012209018435	0	16.0313316193744	0	35.1503934793561	10.0122269359159	14.0239804397716	0	8.00782268745052	0	2.00048844025395	0
Col4a1	0	3.00109916954915	3.00109916954915	4.00195439749781	0	6.00439882750478	0	3.00109916954915	4.00195439749781	0	6.00439882750478	15.0275330602518	2.00048844025395	2.00048844025395	0	4.00195439749781	0	5.00305424361532	2.00048844025395	8.00782268745052	0	1.00012209018435	0	0	3.00109916954915
Col4a2	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435
Col5a1	0	0	3.00109916954915	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	0	1.00012209018435	0	0
Col6a1	0	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	0	1.00012209018435	5.00305424361532	3.00109916954915	0	2.00048844025395	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	4.00195439749781	2.00048844025395	7.00598826885697	0	3.00109916954915	0	1.00012209018435	0
Col6a2	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	2.00048844025395	0	5.00305424361532	9.00990220315199	4.00195439749781	0	0	0	2.00048844025395	0
Col6a3	0	0	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	13.0206736374495	0	0	6.00439882750478	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	10.0122269359159	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	0
Comt	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	7.00598826885697	0	0	0	0	1.00012209018435
Cpe	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Crem	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0
Csf2rb	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	10.0122269359159	0	0	0	2.00048844025395	0
Cst3	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0
Ctnnb1	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435
Ctsc	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Ctsl	0	6.00439882750478	4.00195439749781	0	0	7.00598826885697	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	0	2.00048844025395	3.00109916954915
Cxcl1	0	45.2490179242113	66.5375202452072	140.378278120787	6.00439882750478	10.0122269359159	4.00195439749781	62.4740278484444	28.0961415204583	1.00012209018435	22.0592944438992	41.2065798956254	8.00782268745052	0	0	11.0147970057849	0	47.2717340146999	96.1190210031972	8.00782268745052	1.00012209018435	3.00109916954915	0	4.00195439749781	0
Cxcl10	0	0	7.00598826885697	35.1503934793561	0	1.00012209018435	6.00439882750478	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	38.1773673823587	0	2.00048844025395	1.00012209018435
Cxcl12	0	2.00048844025395	15.0275330602518	19.0442041347699	7.00598826885697	21.0540177177831	2.00048844025395	20.048987655079	7.00598826885697	0	2.00048844025395	25.0766058142306	5.00305424361532	1.00012209018435	0	5.00305424361532	1.00012209018435	45.2490179242113	33.1336529167031	47.2717340146999	0	17.0353762377124	0	7.00598826885697	0
Cxcl13	0	0	2.00048844025395	31.1179048445245	0	0	0	5.00305424361532	5.00305424361532	0	9.00990220315199	0	4.00195439749781	5.00305424361532	0	0	0	5.00305424361532	0	9.00990220315199	0	7.00598826885697	0	4.00195439749781	0
Cxcl2	0	15.0275330602518	1.00012209018435	32.1256548803621	0	0	0	24.0705883708827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcl5	0	0	0	18.0396670359275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyr61	0	0	3.00109916954915	0	0	8.00782268745052	0	1.00012209018435	0	0	8.00782268745052	0	6.00439882750478	1.00012209018435	0	0	0	4.00195439749781	0	9.00990220315199	0	0	2.00048844025395	3.00109916954915	2.00048844025395
Dact1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0
Dclk1	0	4.00195439749781	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	7.00598826885697	1.00012209018435	0	5.00305424361532	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	16.0313316193744	0	6.00439882750478	0	4.00195439749781	0
Dcn	0	6.00439882750478	48.283466760365	35.1503934793561	21.0540177177831	16.0313316193744	6.00439882750478	19.0442041347699	19.0442041347699	1.00012209018435	0	31.1179048445245	2.00048844025395	2.00048844025395	0	48.283466760365	0	19.0442041347699	32.1256548803621	14.0239804397716	0	22.0592944438992	0	1.00012209018435	2.00048844025395
Ddx3x	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435
Ddx3y	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	0	2.00048844025395	0
Ddx5	3.00109916954915	0	8.00782268745052	7.00598826885697	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	0	5.00305424361532	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915
Des	0	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	4.00195439749781	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	8.00782268745052	6.00439882750478	2.00048844025395	0	0	0	0	0
Dgat1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0
Dnaja1	0	1.00012209018435	13.0206736374495	1.00012209018435	1.00012209018435	12.0176125328898	3.00109916954915	17.0353762377124	5.00305424361532	0	3.00109916954915	0	8.00782268745052	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915
Dnajb1	1.00012209018435	3.00109916954915	13.0206736374495	1.00012209018435	0	23.0648179545339	0	6.00439882750478	4.00195439749781	0	11.0147970057849	0	3.00109916954915	0	0	0	0	21.0540177177831	1.00012209018435	23.0648179545339	0	6.00439882750478	0	4.00195439749781	0
Dnajb4	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0
Dock1	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0
Dpt	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0
Dpysl3	0	0	3.00109916954915	3.00109916954915	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0
Dusp1	0	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	0	12.0176125328898	5.00305424361532	0	1.00012209018435	18.0396670359275	4.00195439749781	0	0	13.0206736374495	0	2.00048844025395	4.00195439749781	19.0442041347699	0	0	1.00012209018435	2.00048844025395	0
Dynll1	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0
Ebf1	0	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0
Eef1a1	13.0206736374495	0	10.0122269359159	2.00048844025395	6.00439882750478	11.0147970057849	0	17.0353762377124	6.00439882750478	0	5.00305424361532	6.00439882750478	6.00439882750478	6.00439882750478	14.0239804397716	10.0122269359159	1.00012209018435	14.0239804397716	16.0313316193744	20.048987655079	5.00305424361532	7.00598826885697	6.00439882750478	12.0176125328898	18.0396670359275
Eef1b2	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	4.00195439749781	0	2.00048844025395	6.00439882750478
Eef1g	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	3.00109916954915	8.00782268745052	0	3.00109916954915	1.00012209018435	0	3.00109916954915
Eef2	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	0	5.00305424361532	6.00439882750478	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435
Egr1	0	0	22.0592944438992	2.00048844025395	0	34.1418990756402	6.00439882750478	25.0766058142306	13.0206736374495	0	11.0147970057849	26.0828704059517	4.00195439749781	3.00109916954915	0	23.0648179545339	0	23.0648179545339	9.00990220315199	27.0893822675098	0	2.00048844025395	0	15.0275330602518	7.00598826885697
Egr2	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0
Eif1	1.00012209018435	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	0	0	2.00048844025395	10.0122269359159	0	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	6.00439882750478	0	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	8.00782268745052
Eif3e	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395
