GENEID	X1	X2	X3	X9	X10	X13	X14	X16	X17	X18	X19	X20	X26	X27	X28	X29	X32	X33	X34	X36	X41	X43	X44	X45	X46	X49	X52	X53	X57	X59	X60	X61	X62	X64	X66	X67	X68	X69	X70	X73	X74	X75	X76	X77	X79	X80	X81	X87	X88	X89	X90	X91	X94	X96
Abca8a	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0
Abcc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0
Abcc9	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	10.0122269359159	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	6.00439882750478	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	9.00990220315199	0	2.00048844025395	1.00012209018435
Abcg2	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0
Abhd17b	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Ackr4	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acta2	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	2.00048844025395	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	3.00109916954915	2.00048844025395	0	33.1336529167031	15.0275330602518	0	0	1.00012209018435	1.00012209018435	0	0	48.283466760365
Actb	35.1503934793561	3.00109916954915	3.00109916954915	4.00195439749781	17.0353762377124	28.0961415204583	11.0147970057849	2.00048844025395	2.00048844025395	32.1256548803621	9.00990220315199	9.00990220315199	1.00012209018435	28.0961415204583	2.00048844025395	9.00990220315199	17.0353762377124	47.2717340146999	4.00195439749781	15.0275330602518	1.00012209018435	21.0540177177831	1.00012209018435	6.00439882750478	5.00305424361532	3.00109916954915	34.1418990756402	1.00012209018435	16.0313316193744	18.0396670359275	8.00782268745052	7.00598826885697	15.0275330602518	11.0147970057849	18.0396670359275	22.0592944438992	8.00782268745052	5.00305424361532	5.00305424361532	16.0313316193744	4.00195439749781	23.0648179545339	7.00598826885697	0	15.0275330602518	46.2602511104364	27.0893822675098	17.0353762377124	1.00012209018435	7.00598826885697	26.0828704059517	26.0828704059517	9.00990220315199	87.9372454987234
Actg1	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	10.0122269359159	8.00782268745052	4.00195439749781	0	2.00048844025395	9.00990220315199	1.00012209018435	0	0	8.00782268745052	1.00012209018435	4.00195439749781	8.00782268745052	10.0122269359159	0	3.00109916954915	1.00012209018435	23.0648179545339	0	0	1.00012209018435	6.00439882750478	18.0396670359275	2.00048844025395	14.0239804397716	11.0147970057849	6.00439882750478	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	4.00195439749781	0	0	4.00195439749781	7.00598826885697	4.00195439749781	7.00598826885697	0	3.00109916954915	8.00782268745052	22.0592944438992	1.00012209018435	12.0176125328898
Actn4	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	3.00109916954915	2.00048844025395	5.00305424361532
Adam12	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0
Adamts1	0	0	5.00305424361532	0	0	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	5.00305424361532	10.0122269359159	0	5.00305424361532	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	0	16.0313316193744	4.00195439749781	1.00012209018435	17.0353762377124	0	0	0	6.00439882750478	0	4.00195439749781	0	1.00012209018435	0	4.00195439749781	12.0176125328898	0	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915
Adamts4	0	0	1.00012209018435	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	57.4003247346927	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Adap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478
Adcyap1r1	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	0
Adgrf5	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Adgrl4	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Adh1	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	4.00195439749781	0	5.00305424361532	9.00990220315199	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	8.00782268745052	0	4.00195439749781	0	0	0	10.0122269359159	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	5.00305424361532	0	0	0
Adm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Adra2a	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915
Aebp1	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	12.0176125328898	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	8.00782268745052	0	0	0	11.0147970057849	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	9.00990220315199	0	0	0
Afg3l1	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0
Ago2	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0
Agtr1a	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Ahnak	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	6.00439882750478	0	0	10.0122269359159	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	16.0313316193744	0	1.00012209018435	0
Akap2	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	0	2.00048844025395	0	3.00109916954915	6.00439882750478	0	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395
Alox15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395
Amotl2	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435
Angptl2	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	2.00048844025395	0
Angptl4	1.00012209018435	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	17.0353762377124	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0
Ano1	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	9.00990220315199	0	0	0	3.00109916954915	6.00439882750478	2.00048844025395	0	4.00195439749781	0	0	0	6.00439882750478
Anxa1	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	16.0313316193744	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	5.00305424361532	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	14.0239804397716	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	9.00990220315199
Anxa2	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395
Anxa5	1.00012209018435	0	6.00439882750478	0	1.00012209018435	3.00109916954915	2.00048844025395	0	5.00305424361532	13.0206736374495	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	0	1.00012209018435	14.0239804397716	2.00048844025395	3.00109916954915	3.00109916954915	0	0	3.00109916954915	6.00439882750478	0	0	0	8.00782268745052	3.00109916954915	2.00048844025395	1.00012209018435
Aoc3	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	6.00439882750478	4.00195439749781	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0
Apobec3	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Apoe	8.00782268745052	19.0442041347699	3.00109916954915	3.00109916954915	12.0176125328898	2.00048844025395	7.00598826885697	2.00048844025395	28.0961415204583	149.702678252316	1.00012209018435	1.00012209018435	48.283466760365	4.00195439749781	81.8116212264209	57.4003247346927	4.00195439749781	3.00109916954915	9.00990220315199	143.484053576046	14.0239804397716	6.00439882750478	4.00195439749781	0	0	3.00109916954915	7.00598826885697	2.00048844025395	9.00990220315199	5.00305424361532	5.00305424361532	3.00109916954915	8.00782268745052	97.1428930245265	4.00195439749781	170.499879570981	2.00048844025395	3.00109916954915	4.00195439749781	184.074907930389	7.00598826885697	36.1591362501238	0	2.00048844025395	3.00109916954915	65.5212691545208	37.1681275103067	71.6225612459211	1.00012209018435	91.0034964217043	301.854295750892	7.00598826885697	6.00439882750478	6.00439882750478
Apold1	1.00012209018435	0	14.0239804397716	0	6.00439882750478	13.0206736374495	10.0122269359159	0	0	0	0	17.0353762377124	1.00012209018435	5.00305424361532	0	0	0	3.00109916954915	0	0	1.00012209018435	22.0592944438992	1.00012209018435	0	0	1.00012209018435	14.0239804397716	0	3.00109916954915	10.0122269359159	1.00012209018435	0	3.00109916954915	0	26.0828704059517	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	2.00048844025395	0	6.00439882750478	0	0	0	7.00598826885697	0	0	0	0	7.00598826885697	0	9.00990220315199
App	5.00305424361532	4.00195439749781	2.00048844025395	0	2.00048844025395	0	10.0122269359159	0	2.00048844025395	15.0275330602518	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	0	5.00305424361532	2.00048844025395	9.00990220315199	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	4.00195439749781	0	0	9.00990220315199	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	0	0	5.00305424361532	5.00305424361532	1.00012209018435	0	1.00012209018435	14.0239804397716	3.00109916954915	2.00048844025395	1.00012209018435
Aqp1	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	2.00048844025395	3.00109916954915	0	12.0176125328898	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Arc	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	21.0540177177831	0	0	1.00012209018435
Arcn1	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	7.00598826885697	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	6.00439882750478	0	1.00012209018435	0
Arf1	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395
Arf2	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Arf4	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	8.00782268745052	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395
Arf6	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Arhgap29	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	6.00439882750478	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0
Arhgap31	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgdia	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	7.00598826885697
Arhgef17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0
