GENEID	X100	X102	X103	X108	X110	X111	X112	X117	X118	X119	X120	X121	X128	X134	X135	X142	X143	X144	X147	X149	X152	X156	X157	X158	X159	X165	X167	X174	X175	X176	X180	X183	X184	X187	X191	X192
AI838599	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	12.0176125328898	0
AW112010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0	0
Abca1	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	0	2.00048844025395	0	14.0239804397716	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	12.0176125328898	2.00048844025395	0	1.00012209018435	15.0275330602518	0	2.00048844025395	0	2.00048844025395	0
Abca8a	0	0	2.00048844025395	0	1.00012209018435	6.00439882750478	0	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	0	1.00012209018435	10.0122269359159	0	0	0	0
Abcc9	0	3.00109916954915	2.00048844025395	0	1.00012209018435	8.00782268745052	4.00195439749781	0	0	2.00048844025395	4.00195439749781	3.00109916954915	14.0239804397716	0	0	11.0147970057849	3.00109916954915	1.00012209018435	0	5.00305424361532	1.00012209018435	0	10.0122269359159	0	12.0176125328898	1.00012209018435	6.00439882750478	1.00012209018435	0	5.00305424361532	7.00598826885697	3.00109916954915	4.00195439749781	0	12.0176125328898	0
Abhd17b	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0
Abi3	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Ablim1	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0
Acap2	0	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0
Ackr4	0	0	0	12.0176125328898	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Acly	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Acta2	0	0	0	0	7.00598826885697	1.00012209018435	8.00782268745052	0	0	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	0	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	6.00439882750478	3.00109916954915	5.00305424361532	0	0	23.0648179545339	1.00012209018435
Actb	39.186855988824	0	26.0828704059517	28.0961415204583	49.2954494708865	23.0648179545339	27.0893822675098	26.0828704059517	4.00195439749781	3.00109916954915	16.0313316193744	31.1179048445245	16.0313316193744	4.00195439749781	1.00012209018435	30.1104026871881	16.0313316193744	22.0592944438992	0	19.0442041347699	14.0239804397716	83.8524782691409	36.1591362501238	17.0353762377124	44.2380343327527	8.00782268745052	20.048987655079	29.1031482864402	25.0766058142306	41.2065798956254	123.853797816654	64.505270141498	20.048987655079	6.00439882750478	79.771780546812	9.00990220315199
Actg1	5.00305424361532	0	6.00439882750478	5.00305424361532	8.00782268745052	4.00195439749781	3.00109916954915	7.00598826885697	4.00195439749781	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	8.00782268745052	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	33.1336529167031	9.00990220315199	1.00012209018435	9.00990220315199	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	77.7329552185041	16.0313316193744	3.00109916954915	0	7.00598826885697	2.00048844025395
Actn1	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	5.00305424361532	1.00012209018435	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	6.00439882750478	4.00195439749781	0	3.00109916954915	2.00048844025395	6.00439882750478	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	5.00305424361532	0
Actn4	3.00109916954915	0	0	3.00109916954915	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	0	4.00195439749781	0
Actr10	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0
Actr1b	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Adam10	0	0	0	8.00782268745052	4.00195439749781	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0
Adam12	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0
Adam17	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0
Adamts1	0	0	8.00782268745052	1.00012209018435	0	16.0313316193744	8.00782268745052	2.00048844025395	0	0	0	1.00012209018435	34.1418990756402	0	0	28.0961415204583	0	7.00598826885697	0	0	0	24.0705883708827	2.00048844025395	0	2.00048844025395	0	16.0313316193744	2.00048844025395	0	6.00439882750478	12.0176125328898	0	6.00439882750478	0	0	1.00012209018435
Adamts10	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0
Adamts2	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	6.00439882750478	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0
Adamts20	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	0
Adamts5	0	0	12.0176125328898	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	2.00048844025395	9.00990220315199	6.00439882750478	0	0	0	0
Adcy4	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Adcyap1r1	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	5.00305424361532	0	0	4.00195439749781	0
Adgrf5	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0
Adgrl1	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0
Adh1	0	0	3.00109916954915	0	0	8.00782268745052	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	9.00990220315199	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	4.00195439749781	0	1.00012209018435	10.0122269359159	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	14.0239804397716	2.00048844025395	0	3.00109916954915	0
Adh5	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Adm	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	18.0396670359275	0	1.00012209018435	1.00012209018435	0
Adra2a	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	8.00782268745052	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0
Aebp1	0	3.00109916954915	0	0	0	6.00439882750478	0	0	0	0	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	0	2.00048844025395	9.00990220315199	0	0	2.00048844025395	0	0	8.00782268745052	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	0	2.00048844025395	0
Aes	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	3.00109916954915	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	0	2.00048844025395	0
Agtr2	0	0	3.00109916954915	0	0	7.00598826885697	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	4.00195439749781	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	1.00012209018435	28.0961415204583	2.00048844025395	0	0	2.00048844025395
Ahnak	1.00012209018435	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	8.00782268745052	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	0	7.00598826885697	0	1.00012209018435	6.00439882750478	0	4.00195439749781	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	9.00990220315199	6.00439882750478	1.00012209018435	0	2.00048844025395	2.00048844025395
Akap10	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Akap12	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	8.00782268745052	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0
Akap2	0	0	3.00109916954915	0	4.00195439749781	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	3.00109916954915	19.0442041347699	0	0	3.00109916954915	6.00439882750478	1.00012209018435	4.00195439749781	0	2.00048844025395	0
Akap9	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0
Akirin1	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
Akr1a1	1.00012209018435	1.00012209018435	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	10.0122269359159	2.00048844025395	0	0	1.00012209018435	0
Aldh2	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	2.00048844025395	4.00195439749781	10.0122269359159	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0
Aldoa	2.00048844025395	0	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	7.00598826885697	0
Amotl2	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	5.00305424361532	4.00195439749781	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	0	0	0	2.00048844025395	0
Angptl2	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	6.00439882750478	1.00012209018435	0	0	0
Angptl4	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	11.0147970057849	0	7.00598826885697	0	1.00012209018435	4.00195439749781	0	24.0705883708827	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	0	4.00195439749781	0	5.00305424361532	0	19.0442041347699	0
Ankrd11	0	0	2.00048844025395	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0
Ankrd17	1.00012209018435	0	3.00109916954915	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0
Ano1	0	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	7.00598826885697	4.00195439749781	8.00782268745052	0	0	0	0	4.00195439749781	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0
Anp32b	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0
Antxr1	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	0	3.00109916954915	0
Anxa1	5.00305424361532	3.00109916954915	0	1.00012209018435	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	5.00305424361532	0	11.0147970057849	0	2.00048844025395	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	0
Anxa2	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0
Anxa5	3.00109916954915	3.00109916954915	1.00012209018435	9.00990220315199	0	3.00109916954915	0	7.00598826885697	0	0	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0
Aoc3	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	5.00305424361532	1.00012209018435	3.00109916954915	0	1.00012209018435	8.00782268745052	2.00048844025395	13.0206736374495	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	11.0147970057849	2.00048844025395	11.0147970057849	2.00048844025395	0	4.00195439749781	0
Apbb2	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	4.00195439749781	0	0	8.00782268745052	3.00109916954915	0	0	2.00048844025395	0
Aplp2	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	7.00598826885697	1.00012209018435	8.00782268745052	0	2.00048844025395	0
Apoe	2.00048844025395	22.0592944438992	31.1179048445245	9.00990220315199	32.1256548803621	122.823227928213	3.00109916954915	6.00439882750478	8.00782268745052	4.00195439749781	27.0893822675098	87.9372454987234	110.476572008402	15.0275330602518	3.00109916954915	149.702678252316	75.6951442311975	23.0648179545339	1.00012209018435	134.173783119729	2.00048844025395	16.0313316193744	97.1428930245265	1.00012209018435	9.00990220315199	52.332898627509	59.4290518687863	87.9372454987234	38.1773673823587	47.2717340146999	54.3591168236642	158.008891491697	23.0648179545339	1.00012209018435	44.2380343327527	0
Apold1	1.00012209018435	0	0	3.00109916954915	0	0	10.0122269359159	63.4895230811159	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	46.2602511104364	0	0	8.00782268745052	0	3.00109916954915	0	0	0	25.0766058142306	1.00012209018435	0	0	2.00048844025395	0
App	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	12.0176125328898	10.0122269359159	6.00439882750478	7.00598826885697	1.00012209018435	0	5.00305424361532	10.0122269359159	5.00305424361532	4.00195439749781	1.00012209018435	10.0122269359159	4.00195439749781	3.00109916954915	0	11.0147970057849	1.00012209018435	17.0353762377124	13.0206736374495	0	10.0122269359159	4.00195439749781	7.00598826885697	6.00439882750478	3.00109916954915	10.0122269359159	21.0540177177831	3.00109916954915	1.00012209018435	1.00012209018435	8.00782268745052	0
Appl1	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0
Aqp1	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	87.9372454987234	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	17.0353762377124	0	0	1.00012209018435	0	0
Arcn1	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	0
Arf4	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	8.00782268745052	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0
Arhgap31	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Arhgdia	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0
Arhgef7	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0
