GENEID	X97	X99	X103	X106	X108	X111	X113	X114	X115	X116	X117	X118	X119	X120	X123	X124	X126	X128	X131	X132	X134	X136	X137	X140	X141	X142	X144	X145	X150	X151	X152	X156	X157	X159	X160	X161	X162	X163	X167	X168	X169	X171	X172	X173	X174	X175	X176	X177	X178	X179	X182	X183	X184	X185	X187	X188	X190	X192
Abca1	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	5.00305424361532	4.00195439749781	0	0	0	2.00048844025395
Abcc9	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	6.00439882750478	1.00012209018435	0	0	3.00109916954915	4.00195439749781	0	4.00195439749781	0	6.00439882750478	2.00048844025395	3.00109916954915	5.00305424361532	3.00109916954915	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395
Abi3bp	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Acta2	4.00195439749781	0	0	0	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	0	0	12.0176125328898	79.771780546812	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	4.00195439749781	0	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	2.00048844025395	14.0239804397716	1.00012209018435	0	0	2.00048844025395	8.00782268745052	3.00109916954915	5.00305424361532	1.00012209018435	0	0	0	10.0122269359159	0	0	0	6.00439882750478	0	1.00012209018435	0	0	5.00305424361532	0	5.00305424361532
Actb	33.1336529167031	43.22730021288	52.332898627509	3.00109916954915	3.00109916954915	39.186855988824	5.00305424361532	3.00109916954915	23.0648179545339	8.00782268745052	4.00195439749781	51.3201652807748	54.3591168236642	58.4145626995135	6.00439882750478	27.0893822675098	8.00782268745052	33.1336529167031	6.00439882750478	10.0122269359159	9.00990220315199	13.0206736374495	11.0147970057849	32.1256548803621	12.0176125328898	12.0176125328898	11.0147970057849	26.0828704059517	73.6583465760993	8.00782268745052	19.0442041347699	4.00195439749781	4.00195439749781	4.00195439749781	50.3076822698104	40.1965934523377	11.0147970057849	9.00990220315199	40.1965934523377	73.6583465760993	60.4437923669776	26.0828704059517	14.0239804397716	5.00305424361532	26.0828704059517	47.2717340146999	29.1031482864402	66.5375202452072	42.2168154415037	10.0122269359159	7.00598826885697	6.00439882750478	19.0442041347699	6.00439882750478	6.00439882750478	33.1336529167031	22.0592944438992	27.0893822675098
Actg1	6.00439882750478	2.00048844025395	10.0122269359159	6.00439882750478	6.00439882750478	14.0239804397716	5.00305424361532	2.00048844025395	0	0	3.00109916954915	12.0176125328898	22.0592944438992	2.00048844025395	4.00195439749781	5.00305424361532	5.00305424361532	4.00195439749781	3.00109916954915	4.00195439749781	4.00195439749781	6.00439882750478	16.0313316193744	6.00439882750478	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	11.0147970057849	15.0275330602518	8.00782268745052	0	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	5.00305424361532	31.1179048445245	6.00439882750478	3.00109916954915	0	13.0206736374495	16.0313316193744	8.00782268745052	10.0122269359159	12.0176125328898	5.00305424361532	0	3.00109916954915	3.00109916954915	5.00305424361532	5.00305424361532	8.00782268745052	2.00048844025395	4.00195439749781
Actn1	2.00048844025395	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	5.00305424361532	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395
Actn4	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0
Adam12	4.00195439749781	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	0	0	3.00109916954915	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Adamts1	0	1.00012209018435	2.00048844025395	0	7.00598826885697	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	12.0176125328898	13.0206736374495	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	6.00439882750478	21.0540177177831	0	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	4.00195439749781	8.00782268745052	6.00439882750478	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	8.00782268745052	3.00109916954915	4.00195439749781	23.0648179545339	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	7.00598826885697
Adamts4	0	8.00782268745052	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	11.0147970057849	0	0	0	0	13.0206736374495	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	6.00439882750478	0	0	15.0275330602518	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	5.00305424361532
Adamts9	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0
Adgrl1	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Adh1	0	0	5.00305424361532	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0
Adm	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0
Adra2a	3.00109916954915	0	0	0	0	4.00195439749781	0	0	0	0	0	0	16.0313316193744	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	10.0122269359159	0	0	3.00109916954915	0	2.00048844025395	9.00990220315199	0	1.00012209018435	0	1.00012209018435	0	13.0206736374495	0	0	0	0	0	0	0	0	0	1.00012209018435
Aebp1	6.00439882750478	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	3.00109916954915	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435
Aes	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395
Aff4	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435
Ago2	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	5.00305424361532	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	7.00598826885697	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Agrn	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0
Agtr2	0	0	39.186855988824	0	0	0	5.00305424361532	0	0	0	5.00305424361532	13.0206736374495	1.00012209018435	0	6.00439882750478	3.00109916954915	8.00782268745052	23.0648179545339	1.00012209018435	0	0	22.0592944438992	0	4.00195439749781	0	0	0	0	0	0	5.00305424361532	10.0122269359159	4.00195439749781	0	2.00048844025395	0	2.00048844025395	4.00195439749781	9.00990220315199	0	2.00048844025395	0	0	0	15.0275330602518	4.00195439749781	0	0	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	0	11.0147970057849	0	0
Ahnak	9.00990220315199	5.00305424361532	6.00439882750478	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	10.0122269359159	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	9.00990220315199	4.00195439749781	2.00048844025395	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	10.0122269359159	0	2.00048844025395	4.00195439749781	14.0239804397716	12.0176125328898	6.00439882750478	3.00109916954915	2.00048844025395	4.00195439749781	12.0176125328898	1.00012209018435	3.00109916954915	4.00195439749781	21.0540177177831	8.00782268745052	5.00305424361532	16.0313316193744	4.00195439749781	26.0828704059517	1.00012209018435	4.00195439749781	11.0147970057849	0	3.00109916954915	3.00109916954915	6.00439882750478	26.0828704059517
Ahr	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0
Akap12	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	7.00598826885697	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	7.00598826885697	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Akap13	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395
Akap2	7.00598826885697	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	0	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	7.00598826885697	10.0122269359159	2.00048844025395	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532
Akap9	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	6.00439882750478	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395
Akr1a1	1.00012209018435	0	9.00990220315199	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0	0	5.00305424361532	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915
Aldh2	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915
Aldoa	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	0	5.00305424361532	3.00109916954915	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Alpl	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amotl2	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	3.00109916954915	0	8.00782268745052	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0
Anapc5	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	4.00195439749781	0	6.00439882750478	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435
Angptl4	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	10.0122269359159	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	9.00990220315199	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395
Ankrd11	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	4.00195439749781	6.00439882750478	3.00109916954915	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	1.00012209018435
Ankrd17	5.00305424361532	4.00195439749781	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	3.00109916954915	0	1.00012209018435	9.00990220315199	1.00012209018435	0	0	6.00439882750478	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395
Ankrd29	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Anp32b	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915
Anxa1	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	11.0147970057849	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
