GENEID	X1	X3	X6	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X22	X24	X26	X27	X28	X29	X30	X31	X32	X33	X35	X36	X37	X38	X39	X40	X41	X43	X44	X45	X46	X48	X49	X50	X51	X54	X55	X56	X58	X60	X61	X63	X65	X66	X68	X69	X71	X72	X73	X74	X75	X76	X77	X79	X80	X81	X83	X84	X86	X87	X88	X89	X91	X92	X93	X95	X96
Fam117a	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0
Fam178a	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0
Fam213a	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0
Fam43a	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam46a	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	5.00305424361532	0	0	0	0	0	3.00109916954915	0	9.00990220315199	0	3.00109916954915	5.00305424361532	6.00439882750478	3.00109916954915	1.00012209018435	0	6.00439882750478	0	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435
Fam46c	0	0	0	0	0	7.00598826885697	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	8.00782268745052	0	4.00195439749781	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0
Fam53b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0
Fam71a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbn2	0	0	0	4.00195439749781	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	11.0147970057849	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	0	0	0	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435
Fcrla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0
Fech	0	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435
Fermt2	0	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915
Filip1l	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Fkbp1a	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	1.00012209018435	2.00048844025395
Flna	0	3.00109916954915	0	2.00048844025395	0	0	0	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	7.00598826885697	0	2.00048844025395	0	9.00990220315199	0	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	12.0176125328898	0	0	1.00012209018435	1.00012209018435	2.00048844025395
Flrt3	0	0	18.0396670359275	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	14.0239804397716	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0
Flt1	0	0	0	0	9.00990220315199	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmo1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmod	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	0	0	0	9.00990220315199	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0
Fn1	0	7.00598826885697	26.0828704059517	4.00195439749781	0	0	0	0	19.0442041347699	27.0893822675098	25.0766058142306	0	44.2380343327527	0	0	0	12.0176125328898	0	30.1104026871881	6.00439882750478	0	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	2.00048844025395	23.0648179545339	29.1031482864402	7.00598826885697	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	0	23.0648179545339	0	8.00782268745052	3.00109916954915	36.1591362501238	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	4.00195439749781	0	4.00195439749781	11.0147970057849	0	0	23.0648179545339	3.00109916954915
Fndc3b	0	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395
Fos	0	21.0540177177831	82.8319226390948	7.00598826885697	8.00782268745052	0	0	0	6.00439882750478	61.4587843186464	45.2490179242113	1.00012209018435	12.0176125328898	0	0	7.00598826885697	47.2717340146999	0	0	4.00195439749781	1.00012209018435	67.5540235386734	5.00305424361532	0	1.00012209018435	0	0	33.1336529167031	10.0122269359159	1.00012209018435	0	85.8943526882953	7.00598826885697	51.3201652807748	38.1773673823587	27.0893822675098	13.0206736374495	4.00195439749781	19.0442041347699	65.5212691545208	6.00439882750478	32.1256548803621	0	18.0396670359275	10.0122269359159	0	0	0	47.2717340146999	19.0442041347699	0	14.0239804397716	2.00048844025395	3.00109916954915	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	9.00990220315199	4.00195439749781	1.00012209018435	27.0893822675098	1.00012209018435	2.00048844025395	9.00990220315199	5.00305424361532	0	28.0961415204583	4.00195439749781	29.1031482864402
Fosb	0	3.00109916954915	25.0766058142306	1.00012209018435	7.00598826885697	0	0	0	0	4.00195439749781	10.0122269359159	0	5.00305424361532	0	0	0	8.00782268745052	0	0	0	0	18.0396670359275	2.00048844025395	0	0	0	0	16.0313316193744	0	0	0	30.1104026871881	0	8.00782268745052	5.00305424361532	9.00990220315199	1.00012209018435	0	12.0176125328898	12.0176125328898	1.00012209018435	8.00782268745052	0	4.00195439749781	0	0	0	0	12.0176125328898	1.00012209018435	1.00012209018435	22.0592944438992	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	11.0147970057849	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	6.00439882750478
Fosl2	0	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	0	7.00598826885697	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435
Foxp1	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915
Foxs1	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Frmd4a	0	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0
Frmd6	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Fstl1	0	7.00598826885697	3.00109916954915	10.0122269359159	0	0	0	0	6.00439882750478	15.0275330602518	6.00439882750478	5.00305424361532	14.0239804397716	0	0	0	4.00195439749781	0	11.0147970057849	2.00048844025395	0	2.00048844025395	7.00598826885697	0	3.00109916954915	1.00012209018435	0	3.00109916954915	4.00195439749781	3.00109916954915	0	4.00195439749781	7.00598826885697	5.00305424361532	8.00782268745052	11.0147970057849	6.00439882750478	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	22.0592944438992	0	7.00598826885697	3.00109916954915	12.0176125328898	0	1.00012209018435	8.00782268745052	5.00305424361532	2.00048844025395	2.00048844025395	0	4.00195439749781	4.00195439749781	3.00109916954915	0	0	0	0	0	5.00305424361532	8.00782268745052	0	0	1.00012209018435	0	7.00598826885697	15.0275330602518	0	3.00109916954915	11.0147970057849	2.00048844025395
Fth1	0	6.00439882750478	14.0239804397716	3.00109916954915	1.00012209018435	3.00109916954915	0	0	4.00195439749781	17.0353762377124	9.00990220315199	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	6.00439882750478	6.00439882750478	6.00439882750478	2.00048844025395	0	7.00598826885697	5.00305424361532	6.00439882750478	1.00012209018435	5.00305424361532	0	6.00439882750478	16.0313316193744	6.00439882750478	2.00048844025395	11.0147970057849	9.00990220315199	5.00305424361532	5.00305424361532	11.0147970057849	9.00990220315199	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	15.0275330602518	0	28.0961415204583	16.0313316193744	17.0353762377124	29.1031482864402	0	5.00305424361532	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	3.00109916954915	0	7.00598826885697	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052	13.0206736374495	1.00012209018435	2.00048844025395	11.0147970057849	2.00048844025395
Ftl1	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435
Fubp1	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0
Fus	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	0
Fzr1	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0
Gabra2	0	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395
Gadd45b	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	6.00439882750478	0	4.00195439749781	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	7.00598826885697	0	0	3.00109916954915	0	0	0	0	0	0	0	8.00782268745052	0	3.00109916954915	1.00012209018435	0	0	0	0	5.00305424361532	9.00990220315199	3.00109916954915
Gapdh	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	4.00195439749781	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	9.00990220315199	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915
Gas1	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Gas6	0	0	8.00782268745052	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Gas7	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Gatad2b	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0
Gbp4	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp7	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	3.00109916954915	2.00048844025395	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435
Gbx2	0	0	6.00439882750478	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0
Gem	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	14.0239804397716	3.00109916954915	0	7.00598826885697	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	27.0893822675098	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	4.00195439749781	7.00598826885697	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	0
Gimap6	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
