GENEID	X97	X98	X99	X100	X101	X102	X103	X105	X106	X110	X111	X112	X113	X114	X115	X117	X120	X121	X124	X125	X128	X129	X130	X133	X134	X136	X137	X140	X142	X143	X145	X146	X148	X152	X154	X155	X157	X159	X162	X163	X165	X166	X167	X170	X172	X173	X176	X177	X178	X180	X182	X183	X186	X187	X188	X191
Adgrf5	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	26.0828704059517
Adh1	2.00048844025395	2.00048844025395	2.00048844025395	0	0	10.0122269359159	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	9.00990220315199	0
Adm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	2.00048844025395	0	0
Aebp1	11.0147970057849	1.00012209018435	3.00109916954915	0	1.00012209018435	12.0176125328898	0	0	10.0122269359159	0	1.00012209018435	0	0	0	5.00305424361532	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	9.00990220315199	1.00012209018435
Aes	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	8.00782268745052
Agfg1	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	1.00012209018435
Agrn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532
Ahcyl1	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532
Ahnak	2.00048844025395	4.00195439749781	1.00012209018435	0	0	6.00439882750478	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532
Akap12	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0
Akr1a1	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	4.00195439749781	0	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	0	0	0	0	0	1.00012209018435	12.0176125328898
Akt1	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532
Aldoa	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	4.00195439749781	0	0	0	0	16.0313316193744
Amotl2	2.00048844025395	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Angptl4	4.00195439749781	4.00195439749781	0	0	0	4.00195439749781	0	0	12.0176125328898	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0
Ankrd12	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0
Anxa2	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	49.2954494708865
Anxa5	4.00195439749781	3.00109916954915	0	0	1.00012209018435	8.00782268745052	0	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	31.1179048445245
Anxa6	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435
Aoc3	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0
Ap2m1	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	6.00439882750478
Aplp2	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	8.00782268745052	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052
Apoc1	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apoe	66.5375202452072	98.1670210458638	25.0766058142306	5.00305424361532	20.048987655079	191.403216594489	0	24.0705883708827	100.216045600851	29.1031482864402	28.0961415204583	3.00109916954915	4.00195439749781	2.00048844025395	68.5707791601287	2.00048844025395	1.00012209018435	179.893182197086	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	27.0893822675098	0	4.00195439749781	3.00109916954915	2.00048844025395	5.00305424361532	13.0206736374495	0	1.00012209018435	1.00012209018435	0	2.00048844025395	14.0239804397716	82.8319226390948	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	2.00048844025395	15.0275330602518	16.0313316193744	2.00048844025395	3.00109916954915	4.00195439749781	5.00305424361532	7.00598826885697	2.00048844025395	1.00012209018435	0	93.0489396602164	9.00990220315199
Apol11b	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apold1	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	28.0961415204583	0	2.00048844025395	3.00109916954915	19.0442041347699	20.048987655079	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	13.0206736374495	5.00305424361532	0	1.00012209018435	0	15.0275330602518	22.0592944438992	0	0	0	2.00048844025395	0	0	1.00012209018435	0	30.1104026871881	0	0	4.00195439749781	21.0540177177831	7.00598826885697	1.00012209018435	0	1.00012209018435	47.2717340146999
App	7.00598826885697	3.00109916954915	3.00109916954915	0	1.00012209018435	12.0176125328898	0	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	0	5.00305424361532	5.00305424361532	0	5.00305424361532	5.00305424361532	9.00990220315199	10.0122269359159	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	10.0122269359159	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	5.00305424361532	1.00012209018435	6.00439882750478	0	1.00012209018435	3.00109916954915	6.00439882750478	0	3.00109916954915	0	4.00195439749781	8.00782268745052	0	1.00012209018435	1.00012209018435	12.0176125328898
Aqp1	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052
Arc	0	1.00012209018435	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	14.0239804397716	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0
Arcn1	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0
Arf4	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	7.00598826885697	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478
Arf6	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697
Arfip1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0
Arhgap23	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	3.00109916954915	0	0	0	0	0	8.00782268745052
Arhgdia	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697
