GENEID	X100	X104	X111	X112	X119	X120	X128	X130	X136	X138	X140	X142	X143	X144	X149	X152	X154	X158	X159	X160	X167	X176	X182	X183	X184	X185	X189	X191	X192
A430073D23Rik	7.00598826885697	2.00048844025395	0	0	0	21.0540177177831	20.048987655079	18.0396670359275	70.6050478883099	8.00782268745052	29.1031482864402	0	10.0122269359159	120.762865711731	0	36.1591362501238	25.0766058142306	4.00195439749781	0	12.0176125328898	0	16.0313316193744	0	0	32.1256548803621	94.0720444488503	10.0122269359159	19.0442041347699	13.0206736374495
AI506816	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	0	6.00439882750478	0
AI838599	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	10.0122269359159	2.00048844025395	3.00109916954915	6.00439882750478	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	12.0176125328898	1.00012209018435	2.00048844025395	2.00048844025395
AU019823	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0
Aamp	0	0	0	0	0	7.00598826885697	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0	3.00109916954915	0
Abca1	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	7.00598826885697	7.00598826885697
Abca8a	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	0	0	0
Abcb7	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	0
Abcc9	5.00305424361532	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	7.00598826885697
Abcd4	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0
Abcf1	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	6.00439882750478	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Abcg2	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	7.00598826885697	1.00012209018435
Abhd4	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395
Abi1	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435
Abi2	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395
Abi3bp	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0
Ablim1	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	0	0	5.00305424361532	0
Acadl	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	5.00305424361532
Ackr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0
Aco2	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	5.00305424361532	4.00195439749781	1.00012209018435
Acsl1	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acta2	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	16.0313316193744	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	0	0
Actb	26.0828704059517	26.0828704059517	28.0961415204583	3.00109916954915	19.0442041347699	20.048987655079	73.6583465760993	0	24.0705883708827	5.00305424361532	16.0313316193744	4.00195439749781	40.1965934523377	1.00012209018435	25.0766058142306	40.1965934523377	29.1031482864402	13.0206736374495	3.00109916954915	23.0648179545339	16.0313316193744	58.4145626995135	4.00195439749781	9.00990220315199	49.2954494708865	1.00012209018435	54.3591168236642	147.628754157375	29.1031482864402
Actg1	9.00990220315199	5.00305424361532	8.00782268745052	6.00439882750478	7.00598826885697	6.00439882750478	20.048987655079	0	4.00195439749781	3.00109916954915	2.00048844025395	0	24.0705883708827	2.00048844025395	6.00439882750478	18.0396670359275	2.00048844025395	8.00782268745052	1.00012209018435	7.00598826885697	16.0313316193744	17.0353762377124	1.00012209018435	1.00012209018435	17.0353762377124	1.00012209018435	11.0147970057849	58.4145626995135	7.00598826885697
Actn1	8.00782268745052	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395
Actn4	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	2.00048844025395
Actr1b	1.00012209018435	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435
Actr3	0	2.00048844025395	5.00305424361532	0	2.00048844025395	2.00048844025395	5.00305424361532	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0
Adam10	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	2.00048844025395	0
Adam12	9.00990220315199	0	0	0	0	3.00109916954915	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0
Adamts1	14.0239804397716	3.00109916954915	4.00195439749781	1.00012209018435	0	16.0313316193744	9.00990220315199	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	4.00195439749781	7.00598826885697	0	0	6.00439882750478	0	7.00598826885697	0	6.00439882750478
Adamts2	0	0	5.00305424361532	0	0	0	0	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435
Adamts4	6.00439882750478	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	0	4.00195439749781	4.00195439749781
Adcy6	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478
Adcyap1r1	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0
Adgrg3	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adra2a	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	4.00195439749781	0	19.0442041347699	0	12.0176125328898	0	0	0	0	0	0	0
Aff4	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395
Ago2	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532
Agpat4	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0
Agps	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Agrn	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435
Agtr2	0	0	0	0	0	6.00439882750478	0	0	13.0206736374495	0	0	0	9.00990220315199	0	2.00048844025395	15.0275330602518	1.00012209018435	3.00109916954915	0	6.00439882750478	0	0	1.00012209018435	7.00598826885697	15.0275330602518	1.00012209018435	1.00012209018435	0	0
Ahnak	19.0442041347699	7.00598826885697	12.0176125328898	3.00109916954915	0	30.1104026871881	4.00195439749781	0	7.00598826885697	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	16.0313316193744	6.00439882750478	2.00048844025395	1.00012209018435	17.0353762377124	4.00195439749781	23.0648179545339	2.00048844025395	0	6.00439882750478	0	1.00012209018435	1.00012209018435	8.00782268745052
Ahr	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0
Ahsa1	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0
Akap12	0	0	0	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	0	0	3.00109916954915	0	3.00109916954915	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395
Akap13	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	6.00439882750478
Akap2	4.00195439749781	0	2.00048844025395	0	0	0	9.00990220315199	0	0	0	1.00012209018435	1.00012209018435	10.0122269359159	2.00048844025395	14.0239804397716	0	1.00012209018435	0	3.00109916954915	7.00598826885697	0	5.00305424361532	0	0	0	0	6.00439882750478	5.00305424361532	0
Akap9	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0
Akr1a1	3.00109916954915	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	0	5.00305424361532	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0
Akt1	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	1.00012209018435	6.00439882750478
Aldh2	6.00439882750478	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	0	0
Aldoa	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	7.00598826885697
Alpl	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Amotl1	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395
Angptl2	0	3.00109916954915	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Angptl4	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	8.00782268745052
Ank2	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Ankrd11	2.00048844025395	0	6.00439882750478	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	6.00439882750478	0	7.00598826885697	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	5.00305424361532	2.00048844025395	0	0	2.00048844025395	4.00195439749781	2.00048844025395	0	2.00048844025395	6.00439882750478
Ankrd12	1.00012209018435	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	8.00782268745052	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395
Ankrd17	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	9.00990220315199	1.00012209018435	11.0147970057849	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	2.00048844025395
Anp32b	7.00598826885697	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435
Anxa1	4.00195439749781	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	0	4.00195439749781	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	16.0313316193744	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435
Anxa2	6.00439882750478	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	5.00305424361532	3.00109916954915	0	8.00782268745052	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	0
Anxa5	4.00195439749781	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395	0	5.00305424361532	0	0	0	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	0	1.00012209018435	5.00305424361532	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	2.00048844025395	4.00195439749781	0
Anxa6	4.00195439749781	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	9.00990220315199	2.00048844025395	0	0	0	1.00012209018435	0	0	0	6.00439882750478
Aoc3	5.00305424361532	3.00109916954915	1.00012209018435	0	0	5.00305424361532	4.00195439749781	0	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	9.00990220315199
Ap2m1	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435
Ap3d1	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	0	6.00439882750478
Apbb2	0	1.00012209018435	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Aph1a	2.00048844025395	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0
Aplnr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	3.00109916954915	0
Aplp2	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	10.0122269359159	2.00048844025395
Apod	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Apoe	21.0540177177831	0	17.0353762377124	9.00990220315199	0	19.0442041347699	17.0353762377124	0	9.00990220315199	7.00598826885697	6.00439882750478	1.00012209018435	16.0313316193744	1.00012209018435	6.00439882750478	9.00990220315199	7.00598826885697	8.00782268745052	1.00012209018435	10.0122269359159	1.00012209018435	18.0396670359275	0	6.00439882750478	8.00782268745052	0	10.0122269359159	11.0147970057849	1.00012209018435
App	8.00782268745052	6.00439882750478	11.0147970057849	1.00012209018435	3.00109916954915	1.00012209018435	10.0122269359159	0	11.0147970057849	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	12.0176125328898	0	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	10.0122269359159	6.00439882750478
Aqp1	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0
Arcn1	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	0	4.00195439749781	0	4.00195439749781	3.00109916954915	0	4.00195439749781	2.00048844025395	0	0	12.0176125328898	0	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	6.00439882750478	0
Arf1	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	4.00195439749781	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	0	1.00012209018435	4.00195439749781	0	2.00048844025395	4.00195439749781	2.00048844025395
Arf4	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	0	2.00048844025395	0	0	0	5.00305424361532	0	2.00048844025395	7.00598826885697	1.00012209018435	0	2.00048844025395	8.00782268745052	0	12.0176125328898	0	0	3.00109916954915	0	0	5.00305424361532	3.00109916954915
Arf6	1.00012209018435	0	4.00195439749781	0	2.00048844025395	5.00305424361532	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	8.00782268745052	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	5.00305424361532	0	3.00109916954915	2.00048844025395	6.00439882750478
Arhgap29	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0
Arhgdia	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	0	5.00305424361532	0	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395
Arhgef7	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Arid2	2.00048844025395	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532
