GENEID	X98	X99	X100	X101	X102	X103	X105	X107	X109	X112	X113	X120	X121	X122	X123	X124	X126	X128	X129	X130	X131	X134	X136	X140	X143	X144	X146	X147	X148	X150	X151	X152	X154	X157	X158	X159	X161	X162	X163	X164	X168	X171	X172	X173	X174	X176	X177	X178	X179	X182	X183	X185	X187	X188	X189	X190	X191	X192
Abca1	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435
Abcc9	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Abcg2	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697
Ablim1	0	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781
Acta2	5.00305424361532	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0
Actb	24.0705883708827	7.00598826885697	59.4290518687863	6.00439882750478	35.1503934793561	9.00990220315199	6.00439882750478	8.00782268745052	43.22730021288	11.0147970057849	11.0147970057849	25.0766058142306	15.0275330602518	6.00439882750478	16.0313316193744	19.0442041347699	16.0313316193744	2.00048844025395	8.00782268745052	10.0122269359159	8.00782268745052	11.0147970057849	11.0147970057849	41.2065798956254	10.0122269359159	5.00305424361532	6.00439882750478	28.0961415204583	18.0396670359275	22.0592944438992	2.00048844025395	9.00990220315199	6.00439882750478	22.0592944438992	5.00305424361532	96.1190210031972	11.0147970057849	9.00990220315199	2.00048844025395	13.0206736374495	44.2380343327527	2.00048844025395	22.0592944438992	15.0275330602518	20.048987655079	8.00782268745052	7.00598826885697	7.00598826885697	1.00012209018435	8.00782268745052	6.00439882750478	9.00990220315199	1.00012209018435	3.00109916954915	20.048987655079	5.00305424361532	5.00305424361532	56.38633784995
Actg1	10.0122269359159	1.00012209018435	21.0540177177831	0	7.00598826885697	10.0122269359159	0	3.00109916954915	37.1681275103067	0	1.00012209018435	19.0442041347699	18.0396670359275	3.00109916954915	0	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	4.00195439749781	8.00782268745052	32.1256548803621	3.00109916954915	2.00048844025395	1.00012209018435	8.00782268745052	14.0239804397716	3.00109916954915	10.0122269359159	10.0122269359159	5.00305424361532	19.0442041347699	0	86.9156717311133	1.00012209018435	9.00990220315199	0	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	6.00439882750478	5.00305424361532	0	2.00048844025395	4.00195439749781	0	5.00305424361532	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	0	5.00305424361532	3.00109916954915	55.3726019210037
Actn4	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395
Actr3	3.00109916954915	0	4.00195439749781	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478
Adamts1	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	14.0239804397716	1.00012209018435	3.00109916954915	9.00990220315199	7.00598826885697	2.00048844025395	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Adamts2	0	0	1.00012209018435	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Adamts4	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	8.00782268745052	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Adamts5	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrf5	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435
Adgrg1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	9.00990220315199
Adgrl4	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915
Adh1	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0
Adm	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Adra2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	10.0122269359159	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0
Aebp1	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	17.0353762377124	0	8.00782268745052	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435
Aebp2	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435
Ahnak	1.00012209018435	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	6.00439882750478	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Akap12	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Akap2	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	4.00195439749781	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532
Aldoa	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915
Angptl2	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Angptl4	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	18.0396670359275	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532
Ankrd11	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532
Ankrd12	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395
Ano1	0	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0
Antxr1	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Anxa1	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	23.0648179545339	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	10.0122269359159	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Anxa2	0	0	2.00048844025395	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Anxa5	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	8.00782268745052	1.00012209018435	6.00439882750478	0	4.00195439749781	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781
Anxa6	0	1.00012209018435	6.00439882750478	0	3.00109916954915	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa7	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap2a2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Ap2m1	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0
Aplp2	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435
Apoe	159.048353494484	37.1681275103067	0	1.00012209018435	1.00012209018435	1.00012209018435	34.1418990756402	71.6225612459211	5.00305424361532	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	0	0	3.00109916954915	20.048987655079	5.00305424361532	5.00305424361532	3.00109916954915	3.00109916954915	58.4145626995135	2.00048844025395	2.00048844025395	34.1418990756402	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	9.00990220315199	24.0705883708827	2.00048844025395	19.0442041347699	36.1591362501238	6.00439882750478	0	57.4003247346927	151.77765296741	3.00109916954915	151.77765296741	1.00012209018435	3.00109916954915	21.0540177177831	3.00109916954915	189.308075883846	2.00048844025395	1.00012209018435	1.00012209018435	39.186855988824	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	19.0442041347699
Apold1	0	0	1.00012209018435	0	1.00012209018435	7.00598826885697	2.00048844025395	0	30.1104026871881	1.00012209018435	45.2490179242113	32.1256548803621	13.0206736374495	7.00598826885697	0	0	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	14.0239804397716	0	0	9.00990220315199	0	13.0206736374495	0	0	7.00598826885697	2.00048844025395	1.00012209018435	3.00109916954915	65.5212691545208	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	58.4145626995135
App	5.00305424361532	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	4.00195439749781	1.00012209018435	5.00305424361532	3.00109916954915	0	0	0	3.00109916954915	5.00305424361532	6.00439882750478	3.00109916954915	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	5.00305424361532	1.00012209018435	2.00048844025395	13.0206736374495	0	1.00012209018435	0	2.00048844025395	16.0313316193744	5.00305424361532	8.00782268745052	1.00012209018435	2.00048844025395	0	0	14.0239804397716	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532
Aqp1	6.00439882750478	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	17.0353762377124	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	7.00598826885697	0	30.1104026871881	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	4.00195439749781	5.00305424361532	0	0	0	0
Arc	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	10.0122269359159	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcn1	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	3.00109916954915	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781
Arl1	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395
Arl4c	0	0	5.00305424361532	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0
Arpc1b	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	6.00439882750478	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	8.00782268745052
