GENEID	X3	X7	X14	X22	X36	X39	X41	X46	X47	X48	X50	X61	X62	X64	X65	X70	X72	X73	X74	X78	X80	X81	X84	X92	X94
Fth1	5.00305424361532	16.0313316193744	2.00048844025395	3.00109916954915	0	3.00109916954915	5.00305424361532	1.00012209018435	7.00598826885697	9.00990220315199	5.00305424361532	0	1.00012209018435	4.00195439749781	12.0176125328898	5.00305424361532	1.00012209018435	7.00598826885697	6.00439882750478	19.0442041347699	6.00439882750478	1.00012209018435	2.00048844025395	16.0313316193744	13.0206736374495
Ftl1	2.00048844025395	4.00195439749781	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	0	2.00048844025395	5.00305424361532	8.00782268745052
Fus	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
G3bp1	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0
G430049J08Rik	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0
G530011O06Rik	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0
Gabarap	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781
Gabra2	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Gadd45b	1.00012209018435	4.00195439749781	8.00782268745052	1.00012209018435	0	0	0	0	0	4.00195439749781	5.00305424361532	4.00195439749781	0	0	3.00109916954915	20.048987655079	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395
Gal	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0
Galnt18	0	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Gapdh	0	4.00195439749781	3.00109916954915	0	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	7.00598826885697	0	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	5.00305424361532
Gas1	11.0147970057849	2.00048844025395	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	9.00990220315199	3.00109916954915	0	0	1.00012209018435	2.00048844025395
Gdi2	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0
Gem	0	3.00109916954915	8.00782268745052	0	0	0	0	4.00195439749781	2.00048844025395	5.00305424361532	0	2.00048844025395	0	8.00782268745052	3.00109916954915	4.00195439749781	3.00109916954915	1.00012209018435	9.00990220315199	3.00109916954915	2.00048844025395	0	0	12.0176125328898	1.00012209018435
Gfpt1	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0
Gid8	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Gimap1	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	7.00598826885697	0
Gimap6	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0
Glul	0	6.00439882750478	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	5.00305424361532	4.00195439749781	0	0	0	3.00109916954915	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	5.00305424361532
Glycam1	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10036	0	3.00109916954915	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	11.0147970057849	2.00048844025395	1.00012209018435
Gm10073	2.00048844025395	10.0122269359159	3.00109916954915	2.00048844025395	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	4.00195439749781	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915	8.00782268745052	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	0	17.0353762377124	5.00305424361532	2.00048844025395
Gm10263	0	7.00598826885697	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	7.00598826885697	5.00305424361532	1.00012209018435	6.00439882750478	0	6.00439882750478	0	6.00439882750478	4.00195439749781	2.00048844025395
Gm10660	1.00012209018435	5.00305424361532	16.0313316193744	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	5.00305424361532	0	11.0147970057849	0	4.00195439749781	1.00012209018435
Gm10709	2.00048844025395	7.00598826885697	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	3.00109916954915	0	3.00109916954915	0	6.00439882750478	4.00195439749781	4.00195439749781
Gm10715	7.00598826885697	4.00195439749781	166.33198300174	0	1.00012209018435	0	11.0147970057849	0	22.0592944438992	6.00439882750478	3.00109916954915	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	4.00195439749781	0	0	8.00782268745052	5.00305424361532	11.0147970057849	6.00439882750478	16.0313316193744	14.0239804397716
Gm10717	31.1179048445245	14.0239804397716	293.251509705851	0	1.00012209018435	6.00439882750478	20.048987655079	0	71.6225612459211	17.0353762377124	8.00782268745052	0	2.00048844025395	12.0176125328898	7.00598826885697	5.00305424361532	9.00990220315199	0	0	24.0705883708827	29.1031482864402	25.0766058142306	7.00598826885697	26.0828704059517	18.0396670359275
Gm10719	6.00439882750478	3.00109916954915	136.240904031631	0	0	4.00195439749781	15.0275330602518	0	23.0648179545339	3.00109916954915	3.00109916954915	0	0	2.00048844025395	6.00439882750478	3.00109916954915	4.00195439749781	0	0	13.0206736374495	9.00990220315199	9.00990220315199	5.00305424361532	6.00439882750478	6.00439882750478
Gm10827	1.00012209018435	0	12.0176125328898	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	8.00782268745052	0
Gm11808	0	6.00439882750478	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	4.00195439749781	2.00048844025395
Gm12840	0	0	20.048987655079	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052	0	0	0	1.00012209018435	0	1.00012209018435	0
Gm13075	0	2.00048844025395	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	0
Gm13889	0	4.00195439749781	29.1031482864402	0	0	0	0	0	3.00109916954915	36.1591362501238	0	5.00305424361532	2.00048844025395	2.00048844025395	12.0176125328898	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	17.0353762377124	0	0	0	2.00048844025395	1.00012209018435
Gm13936	0	1.00012209018435	8.00782268745052	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0
Gm14214	0	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	3.00109916954915	5.00305424361532	0	13.0206736374495	4.00195439749781	4.00195439749781
Gm15013	2.00048844025395	15.0275330602518	5.00305424361532	4.00195439749781	3.00109916954915	6.00439882750478	0	1.00012209018435	5.00305424361532	5.00305424361532	7.00598826885697	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	7.00598826885697	5.00305424361532	3.00109916954915	6.00439882750478	10.0122269359159	8.00782268745052	0	16.0313316193744	7.00598826885697	8.00782268745052
Gm15758	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0
Gm17541	0	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0
Gm17555	10.0122269359159	16.0313316193744	127.978672284089	2.00048844025395	19.0442041347699	24.0705883708827	22.0592944438992	0	16.0313316193744	14.0239804397716	27.0893822675098	0	15.0275330602518	6.00439882750478	41.2065798956254	7.00598826885697	19.0442041347699	1.00012209018435	2.00048844025395	76.7139229953105	26.0828704059517	113.559748668846	10.0122269359159	86.9156717311133	12.0176125328898
Gm17615	6.00439882750478	5.00305424361532	23.0648179545339	0	6.00439882750478	9.00990220315199	9.00990220315199	0	5.00305424361532	4.00195439749781	6.00439882750478	2.00048844025395	6.00439882750478	0	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	20.048987655079	6.00439882750478	23.0648179545339	3.00109916954915	17.0353762377124	2.00048844025395
Gm19817	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	17.0353762377124	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0
Gm2000	0	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	0
Gm21738	6.00439882750478	2.00048844025395	57.4003247346927	0	0	1.00012209018435	7.00598826885697	0	17.0353762377124	2.00048844025395	0	1.00012209018435	0	7.00598826885697	3.00109916954915	2.00048844025395	3.00109916954915	0	0	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	5.00305424361532	4.00195439749781
Gm21750	5.00305424361532	9.00990220315199	73.6583465760993	1.00012209018435	7.00598826885697	8.00782268745052	15.0275330602518	0	15.0275330602518	5.00305424361532	8.00782268745052	1.00012209018435	9.00990220315199	4.00195439749781	22.0592944438992	5.00305424361532	9.00990220315199	1.00012209018435	2.00048844025395	23.0648179545339	14.0239804397716	59.4290518687863	7.00598826885697	35.1503934793561	5.00305424361532
Gm21833	63.4895230811159	40.1965934523377	335.361805479314	4.00195439749781	40.1965934523377	69.5877872348756	99.1914051952572	0	52.332898627509	44.2380343327527	48.283466760365	7.00598826885697	39.186855988824	12.0176125328898	107.39571439794	30.1104026871881	39.186855988824	2.00048844025395	7.00598826885697	188.260907272748	38.1773673823587	336.447269908616	47.2717340146999	236.709916471573	25.0766058142306
Gm21962	2.00048844025395	7.00598826885697	46.2602511104364	0	3.00109916954915	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	10.0122269359159	5.00305424361532	5.00305424361532	0	0	18.0396670359275	4.00195439749781	33.1336529167031	6.00439882750478	40.1965934523377	4.00195439749781
Gm26300	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	6.00439882750478	4.00195439749781	2.00048844025395
Gm26809	0	0	13.0206736374495	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435
Gm26905	13.0206736374495	2.00048844025395	25.0766058142306	0	3.00109916954915	5.00305424361532	8.00782268745052	0	4.00195439749781	0	4.00195439749781	0	0	1.00012209018435	10.0122269359159	2.00048844025395	2.00048844025395	0	0	15.0275330602518	3.00109916954915	15.0275330602518	3.00109916954915	14.0239804397716	1.00012209018435
Gm28037	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	7.00598826885697	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	0	4.00195439749781	2.00048844025395	0	5.00305424361532	1.00012209018435	2.00048844025395	0	15.0275330602518	3.00109916954915	1.00012209018435
Gm29055	63.4895230811159	73.6583465760993	449.819548347301	1.00012209018435	51.3201652807748	89.9811577167838	129.010540282996	0	55.3726019210037	56.38633784995	65.5212691545208	12.0176125328898	72.6403274332921	23.0648179545339	142.448533408731	71.6225612459211	57.4003247346927	5.00305424361532	11.0147970057849	384.494741669982	76.7139229953105	391.090556299783	77.7329552185041	357.125937450556	68.5707791601287
Gm29408	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0
Gm31258	5.00305424361532	4.00195439749781	30.1104026871881	0	7.00598826885697	5.00305424361532	6.00439882750478	0	7.00598826885697	2.00048844025395	3.00109916954915	0	4.00195439749781	2.00048844025395	4.00195439749781	5.00305424361532	6.00439882750478	1.00012209018435	0	16.0313316193744	2.00048844025395	33.1336529167031	4.00195439749781	11.0147970057849	7.00598826885697
Gm37086	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	16.0313316193744	1.00012209018435	2.00048844025395	0
Gm37158	15.0275330602518	19.0442041347699	125.915715806333	2.00048844025395	26.0828704059517	31.1179048445245	31.1179048445245	0	26.0828704059517	14.0239804397716	15.0275330602518	0	16.0313316193744	2.00048844025395	41.2065798956254	10.0122269359159	12.0176125328898	3.00109916954915	2.00048844025395	88.9590741182177	18.0396670359275	136.240904031631	15.0275330602518	89.9811577167838	6.00439882750478
Gm37324	3.00109916954915	7.00598826885697	39.186855988824	0	2.00048844025395	8.00782268745052	11.0147970057849	0	2.00048844025395	6.00439882750478	5.00305424361532	0	5.00305424361532	0	8.00782268745052	3.00109916954915	4.00195439749781	0	0	15.0275330602518	2.00048844025395	20.048987655079	4.00195439749781	36.1591362501238	2.00048844025395
Gm37404	3.00109916954915	3.00109916954915	17.0353762377124	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	0	4.00195439749781	1.00012209018435	4.00195439749781	0	4.00195439749781	0	5.00305424361532	1.00012209018435	6.00439882750478	0	1.00012209018435	14.0239804397716	3.00109916954915	24.0705883708827	2.00048844025395	17.0353762377124	2.00048844025395
Gm37607	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	3.00109916954915	0
Gm37746	4.00195439749781	7.00598826885697	69.5877872348756	0	8.00782268745052	22.0592944438992	29.1031482864402	0	12.0176125328898	14.0239804397716	11.0147970057849	0	13.0206736374495	6.00439882750478	23.0648179545339	17.0353762377124	13.0206736374495	2.00048844025395	1.00012209018435	58.4145626995135	9.00990220315199	68.5707791601287	12.0176125328898	75.6951442311975	8.00782268745052
Gm37761	2.00048844025395	3.00109916954915	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	0	5.00305424361532	1.00012209018435	7.00598826885697	0	6.00439882750478	0
Gm37788	4.00195439749781	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	0
Gm37900	8.00782268745052	2.00048844025395	60.4437923669776	0	14.0239804397716	15.0275330602518	11.0147970057849	0	14.0239804397716	7.00598826885697	8.00782268745052	1.00012209018435	10.0122269359159	5.00305424361532	24.0705883708827	11.0147970057849	10.0122269359159	0	1.00012209018435	36.1591362501238	6.00439882750478	45.2490179242113	4.00195439749781	46.2602511104364	8.00782268745052
Gm37903	11.0147970057849	4.00195439749781	14.0239804397716	0	1.00012209018435	0	6.00439882750478	0	5.00305424361532	4.00195439749781	3.00109916954915	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	0	6.00439882750478	2.00048844025395	21.0540177177831	0	12.0176125328898	0
Gm37951	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	3.00109916954915	0	7.00598826885697	1.00012209018435	5.00305424361532	0
Gm37954	28.0961415204583	27.0893822675098	164.249624034673	0	28.0961415204583	39.186855988824	50.3076822698104	0	26.0828704059517	23.0648179545339	18.0396670359275	5.00305424361532	36.1591362501238	8.00782268745052	54.3591168236642	23.0648179545339	23.0648179545339	2.00048844025395	7.00598826885697	143.484053576046	34.1418990756402	171.542516715468	28.0961415204583	102.266095693696	29.1031482864402
Gm38195	2.00048844025395	0	11.0147970057849	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0
Gm38284	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0
Gm3839	1.00012209018435	9.00990220315199	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	5.00305424361532	1.00012209018435	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	5.00305424361532
Gm4117	1.00012209018435	0	13.0206736374495	0	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	15.0275330602518	4.00195439749781	8.00782268745052	0
Gm42418	7.00598826885697	28.0961415204583	10.0122269359159	85.8943526882953	13.0206736374495	5.00305424361532	16.0313316193744	7.00598826885697	14.0239804397716	30.1104026871881	29.1031482864402	82.8319226390948	1.00012209018435	15.0275330602518	44.2380343327527	34.1418990756402	26.0828704059517	7.00598826885697	2.00048844025395	21.0540177177831	45.2490179242113	0	20.048987655079	88.9590741182177	29.1031482864402
Gm42445	2.00048844025395	4.00195439749781	33.1336529167031	0	5.00305424361532	4.00195439749781	5.00305424361532	0	5.00305424361532	6.00439882750478	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	9.00990220315199	3.00109916954915	5.00305424361532	0	2.00048844025395	16.0313316193744	3.00109916954915	40.1965934523377	4.00195439749781	13.0206736374495	2.00048844025395
Gm42503	0	1.00012209018435	14.0239804397716	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	8.00782268745052	5.00305424361532	0	6.00439882750478	0	3.00109916954915	7.00598826885697	1.00012209018435	7.00598826885697	6.00439882750478	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435
Gm42513	2.00048844025395	3.00109916954915	7.00598826885697	0	3.00109916954915	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	4.00195439749781	25.0766058142306	2.00048844025395	5.00305424361532	0
Gm42519	10.0122269359159	1.00012209018435	22.0592944438992	0	3.00109916954915	1.00012209018435	20.048987655079	0	15.0275330602518	5.00305424361532	3.00109916954915	0	3.00109916954915	0	19.0442041347699	3.00109916954915	1.00012209018435	0	1.00012209018435	13.0206736374495	7.00598826885697	14.0239804397716	7.00598826885697	11.0147970057849	2.00048844025395
Gm42653	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0
Gm42923	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435
Gm43238	0	1.00012209018435	20.048987655079	1.00012209018435	3.00109916954915	0	6.00439882750478	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	0	0	6.00439882750478	3.00109916954915	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	15.0275330602518	1.00012209018435	16.0313316193744	3.00109916954915
Gm43258	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	11.0147970057849	0	8.00782268745052	0
Gm43294	2.00048844025395	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435
Gm43622	2.00048844025395	1.00012209018435	17.0353762377124	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	19.0442041347699	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	8.00782268745052	2.00048844025395	11.0147970057849	1.00012209018435
Gm43830	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	8.00782268745052	0	1.00012209018435	0
Gm44044	0	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435
Gm44189	1.00012209018435	0	8.00782268745052	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	3.00109916954915	0
Gm44443	2.00048844025395	0	15.0275330602518	0	2.00048844025395	3.00109916954915	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	11.0147970057849	0	10.0122269359159	0	6.00439882750478	2.00048844025395
Gm6133	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435
Gm6525	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	5.00305424361532	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	9.00990220315199	4.00195439749781	4.00195439749781
Gm8225	1.00012209018435	13.0206736374495	6.00439882750478	0	5.00305424361532	9.00990220315199	4.00195439749781	2.00048844025395	2.00048844025395	5.00305424361532	6.00439882750478	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	8.00782268745052	11.0147970057849	2.00048844025395	4.00195439749781	5.00305424361532	9.00990220315199	0	22.0592944438992	6.00439882750478	12.0176125328898
Gm8730	1.00012209018435	11.0147970057849	4.00195439749781	2.00048844025395	3.00109916954915	12.0176125328898	1.00012209018435	0	3.00109916954915	3.00109916954915	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	5.00305424361532	12.0176125328898	6.00439882750478	3.00109916954915	1.00012209018435	3.00109916954915	11.0147970057849	0	25.0766058142306	8.00782268745052	5.00305424361532
Gm9493	2.00048844025395	5.00305424361532	0	3.00109916954915	5.00305424361532	3.00109916954915	0	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	7.00598826885697	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	11.0147970057849	0	7.00598826885697	3.00109916954915	5.00305424361532
Gm9843	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	10.0122269359159	0	10.0122269359159	2.00048844025395	5.00305424361532
Gm9844	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	6.00439882750478	2.00048844025395	0
Gna13	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0
Gnai2	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	4.00195439749781	0	1.00012209018435	5.00305424361532	0
